frame,ped_height,sim_time,walker,ego,e_veloc,distance,walker_vel_ms,ego_vel_ms,ttc_less_than_200,walker_vel_mms,ego_vel_mms,TCC,TCC_threshold,w_location_x,w_location_y,w_location_z,e_location_x,e_location_y,e_location_z,w_rotation_pitch,w_rotation_yaw,w_rotation_roll,e_rotation_pitch,e_rotation_yaw,e_rotation_roll
0,1.8600000143051147,1,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.819369,26.376605987548828,0.0,18.283158162242522,False,0.0,0.018283158162242522,1440.0,500,80.17349243164062,13.049999237060547,1.1038998365402222,53.86942672729492,7.800012588500977,0.09767772257328033,0.15539363026618958,-89.99999237060547,0.0,-0.044922150671482086,0.00047334868577308953,-0.00018310546875
1,1.8600000143051147,2,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.233048,26.086910247802734,0.0769805833697319,18.120291186144154,False,7.69805833697319e-05,0.018120291186144156,1430.0,500,80.17349243164062,13.048768043518066,1.1038998365402222,54.1591682434082,7.800025939941406,0.09694652259349823,0.15539363026618958,-89.99999237060547,0.0,-0.05425902083516121,0.001920000766403973,-0.0007629393949173391
2,1.8600000143051147,3,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.04508,25.797752380371094,0.1539611667394638,18.068077727868125,False,0.0001539611667394638,0.018068077727868125,1420.0,500,80.17349243164062,13.046304702758789,1.1038998365402222,54.44834899902344,7.800042152404785,0.09616141766309738,0.15539363026618958,-89.99999237060547,0.0,-0.0617995485663414,0.004324388224631548,-0.0016479491023346782
3,1.8600000143051147,4,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.013101,25.508682250976562,0.2309417426586151,18.059194724842445,False,0.0002309417426586151,0.018059194724842444,1390.0,500,80.17349243164062,13.042609214782715,1.1038998365402222,54.737430572509766,7.8000640869140625,0.09534076601266861,0.15539363026618958,-89.99999237060547,0.0,-0.06869804114103317,0.007571476045995951,-0.00274658203125
4,1.8600000143051147,5,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.009086,25.219600677490234,0.3079223334789276,18.058079517273825,False,0.0003079223334789276,0.018058079517273826,1370.0,500,80.17349243164062,13.03768253326416,1.1038998365402222,55.02650833129883,7.800097465515137,0.09448928385972977,0.15539363026618958,-89.99999237060547,0.0,-0.07507060468196869,0.011559262871742249,-0.00396728515625
5,1.8600000143051147,6,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.008935,24.930492401123047,0.3849028944969177,18.058037550149837,False,0.00038490289449691773,0.018058037550149838,1350.0,500,80.17349243164062,13.031524658203125,1.1038998365402222,55.315589904785156,7.800145149230957,0.09360885620117188,0.15539363026618958,-89.99999237060547,0.0,-0.08099237829446793,0.016191015020012856,-0.005279541481286287
6,1.8600000143051147,7,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.00894,24.641353607177734,0.4618834853172302,18.05803891876463,False,0.0004618834853172302,0.01805803891876463,1330.0,500,80.17349243164062,13.024134635925293,1.1038998365402222,55.60467529296875,7.800212383270264,0.09270187467336655,0.15539363026618958,-89.99999237060547,0.0,-0.08636090904474258,0.021369919180870056,-0.006591796409338713
7,1.8600000143051147,8,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.008943,24.352195739746094,0.5388640761375427,18.058039704465486,False,0.0005388640761375427,0.018058039704465487,1310.0,500,80.17349243164062,13.015512466430664,1.1038998365402222,55.893768310546875,7.800299644470215,0.09177146852016449,0.15539363026618958,-89.99999237060547,0.0,-0.09121716767549515,0.02699967846274376,-0.00787353515625
8,1.8600000143051147,9,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.008944,24.06301498413086,0.6158446669578552,18.05803991007783,False,0.0006158446669578552,0.01805803991007783,1290.0,500,80.17349243164062,13.005659103393555,1.1038998365402222,56.182865142822266,7.800411224365234,0.09081962704658508,0.15539363026618958,-89.99999237060547,0.0,-0.09554751217365265,0.032985590398311615,-0.00909423828125
9,1.8600000143051147,10,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.008949,23.773807525634766,0.692825198173523,18.0580414800343,False,0.0006928251981735229,0.0180580414800343,1270.0,500,80.17349243164062,12.994573593139648,1.1038998365402222,56.47196960449219,7.800548553466797,0.08984924107789993,0.15539363026618958,-89.99999237060547,0.0,-0.09933826327323914,0.039235539734363556,-0.010192870162427425
10,1.8600000143051147,11,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.024361,23.48455810546875,0.7698057889938354,18.062322529397555,False,0.0007698057889938355,0.018062322529397556,1250.0,500,80.17349243164062,12.982256889343262,1.1038998365402222,56.7610969543457,7.800714015960693,0.08886287361383438,0.15539363026618958,-89.99999237060547,0.0,-0.10256894677877426,0.04566057398915291,-0.011138916946947575
11,1.8600000143051147,12,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.072688,23.195171356201172,0.846786379814148,18.075746693187924,False,0.000846786379814148,0.018075746693187924,1230.0,500,80.17349243164062,12.968708038330078,1.1038998365402222,57.05034637451172,7.800908088684082,0.08785884827375412,0.15539363026618958,-89.99999237060547,0.0,-0.10476826876401901,0.052177321165800095,-0.01193237118422985
12,1.8600000143051147,13,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.104099,22.90564727783203,0.9237669706344604,18.084471860579647,False,0.0009237669706344604,0.018084471860579647,1210.0,500,80.17349243164062,12.953927993774414,1.1038998365402222,57.3397102355957,7.8011322021484375,0.08683864027261734,0.15539363026618958,-89.99999237060547,0.0,-0.10541030019521713,0.05870542675256729,-0.0125732421875
13,1.8600000143051147,14,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106588,22.616077423095703,1.000747561454773,18.0851632856786,False,0.001000747561454773,0.0180851632856786,1180.0,500,80.17349243164062,12.937915802001953,1.1038998365402222,57.62909698486328,7.801387786865234,0.08581005036830902,0.15539363026618958,-89.99999237060547,0.0,-0.10454969853162766,0.06516705453395844,-0.013000487349927425
14,1.8600000143051147,15,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.10666,22.326488494873047,1.0777281522750854,18.085183361936757,False,0.0010777281522750854,0.018085183361936756,1170.0,500,80.17349243164062,12.920672416687012,1.1038998365402222,57.918495178222656,7.801673412322998,0.0847812220454216,0.15539363026618958,-89.99999237060547,0.0,-0.10239136219024658,0.07149013876914978,-0.013275147415697575
15,1.8600000143051147,16,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106651,22.036861419677734,1.154708743095398,18.08518091146864,False,0.0011547087430953979,0.01808518091146864,1150.0,500,80.17349243164062,12.902196884155273,1.1038998365402222,58.2078971862793,7.801989555358887,0.08375979959964752,0.15539363026618958,-89.99999237060547,0.0,-0.09911970049142838,0.07761013507843018,-0.013336181640625
16,1.8600000143051147,17,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106652,21.747211456298828,1.2316893339157104,18.085181086476716,False,0.0012316893339157104,0.018085181086476717,1130.0,500,80.17349243164062,12.882490158081055,1.1038998365402222,58.497318267822266,7.8023362159729,0.0827527567744255,0.15539363026618958,-89.99999237060547,0.0,-0.09487815201282501,0.08347034454345703,-0.013244629837572575
17,1.8600000143051147,18,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106628,21.457530975341797,1.3086698055267334,18.08517456116234,False,0.0013086698055267334,0.01808517456116234,1110.0,500,80.17349243164062,12.861551284790039,1.1038998365402222,58.7867431640625,7.80271053314209,0.0817660540342331,0.15539363026618958,-89.99999237060547,0.0,-0.08987845480442047,0.0890219658613205,-0.012969970703125
18,1.8600000143051147,19,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106616,21.167827606201172,1.385650396347046,18.08517119867856,False,0.0013856503963470459,0.01808517119867856,1090.0,500,80.17349243164062,12.839381217956543,1.1038998365402222,59.076171875,7.8031134605407715,0.08080436289310455,0.15539363026618958,-89.99999237060547,0.0,-0.08432550728321075,0.0942242443561554,-0.01254272274672985
19,1.8600000143051147,20,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106596,20.87810516357422,1.4626309871673584,18.08516556102377,False,0.0014626309871673584,0.018085165561023773,1070.0,500,80.17349243164062,12.81597900390625,1.1038998365402222,59.36560821533203,7.803547382354736,0.07987125217914581,0.15539363026618958,-89.99999237060547,0.0,-0.0782739669084549,0.09904421120882034,-0.011932373046875
20,1.8600000143051147,21,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106568,20.588359832763672,1.539611577987671,18.085157744878106,False,0.001539611577987671,0.018085157744878108,1050.0,500,80.17349243164062,12.79134464263916,1.1038998365402222,59.6550407409668,7.804002285003662,0.0789700299501419,0.15539363026618958,-89.99999237060547,0.0,-0.0719287171959877,0.10345636308193207,-0.01123046875
21,1.8600000143051147,22,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.10654,20.298587799072266,1.6165921688079834,18.085149887757286,False,0.0016165921688079835,0.018085149887757286,1030.0,500,80.17349243164062,12.76547908782959,1.1038998365402222,59.94448471069336,7.804479598999023,0.07810299098491669,0.15539363026618958,-89.99999237060547,0.0,-0.06543321162462234,0.10744242370128632,-0.010406495071947575
22,1.8600000143051147,23,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106512,20.008800506591797,1.693572759628296,18.085142144721114,False,0.001693572759628296,0.018085142144721116,1010.0,500,80.17349243164062,12.738382339477539,1.1038998365402222,60.233924865722656,7.804980278015137,0.07727157324552536,0.15539363026618958,-89.99999237060547,0.0,-0.05884207785129547,0.11099137365818024,-0.009490965865552425
23,1.8600000143051147,24,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106498,19.718994140625,1.7705533504486084,18.085138367035515,False,0.0017705533504486083,0.018085138367035517,990.0,500,80.17349243164062,12.710053443908691,1.1038998365402222,60.52336120605469,7.805501937866211,0.07647658884525299,0.15539363026618958,-89.99999237060547,0.0,-0.05230558663606644,0.11409823596477509,-0.00848388671875
24,1.8600000143051147,25,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106472,19.42917251586914,1.847533941268921,18.085131074854047,False,0.0018475339412689208,0.018085131074854047,970.0,500,80.17349243164062,12.680493354797363,1.1038998365402222,60.81280517578125,7.8060455322265625,0.07571838051080704,0.15539363026618958,-89.99999237060547,0.0,-0.04589886963367462,0.11676385253667831,-0.007446289993822575
25,1.8600000143051147,26,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106447,19.139328002929688,1.9245145320892334,18.08512410420629,False,0.0019245145320892333,0.01808512410420629,960.0,500,80.17349243164062,12.649701118469238,1.1038998365402222,61.10224151611328,7.806602478027344,0.07499687373638153,0.15539363026618958,-89.99999237060547,0.0,-0.039642415940761566,0.11899429559707642,-0.00634765625
26,1.8600000143051147,27,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106423,18.849472045898438,2.001495122909546,18.08511743425528,False,0.002001495122909546,0.018085117434255282,940.0,500,80.17349243164062,12.617676734924316,1.1038998365402222,61.39167404174805,7.807172775268555,0.07431133091449738,0.15539363026618958,-89.99999237060547,0.0,-0.03368649259209633,0.12080056220293045,-0.005249022971838713
27,1.8600000143051147,28,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106407,18.55959701538086,2.0784757137298584,18.0851130883657,False,0.0020784757137298584,0.0180851130883657,920.0,500,80.17349243164062,12.584421157836914,1.1038998365402222,61.68110656738281,7.807755947113037,0.0736604705452919,0.15539363026618958,-89.99999237060547,0.0,-0.02801060490310192,0.1221977174282074,-0.004150389693677425
28,1.8600000143051147,29,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106386,18.26971435546875,2.155456304550171,18.08510718374478,False,0.0021554563045501707,0.01808510718374478,900.0,500,80.17349243164062,12.549933433532715,1.1038998365402222,61.97053527832031,7.808350563049316,0.07304339855909348,0.15539363026618958,-89.99999237060547,0.0,-0.022703547030687332,0.1232047975063324,-0.0030517573468387127
29,1.8600000143051147,30,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106373,17.979808807373047,2.2324368953704834,18.085103573396406,False,0.0022324368953704835,0.018085103573396405,880.0,500,80.17349243164062,12.514214515686035,1.1038998365402222,62.25996017456055,7.808952331542969,0.0724581927061081,0.15539363026618958,-89.99999237060547,0.0,-0.01776532083749771,0.1238434910774231,-0.0019836423452943563
30,1.8600000143051147,31,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106361,17.689899444580078,2.309417486190796,18.08510032006135,False,0.0023094174861907958,0.018085100320061352,870.0,500,80.17349243164062,12.477264404296875,1.1038998365402222,62.54937744140625,7.809561729431152,0.07190326601266861,0.15539363026618958,-89.99999237060547,0.0,-0.013243735767900944,0.12413812428712845,-0.000946044921875
31,1.8600000143051147,32,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106344,17.399967193603516,2.3863980770111084,18.085095537351283,False,0.0023863980770111085,0.018085095537351284,850.0,500,80.17349243164062,12.439082145690918,1.1038998365402222,62.83879089355469,7.810174942016602,0.07137637585401535,0.15539363026618958,-89.99999237060547,0.0,-0.0090978117659688,0.12411519885063171,2.2484648070530966e-05
32,1.8600000143051147,33,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106328,17.11001968383789,2.463378667831421,18.085091048135254,False,0.002463378667831421,0.018085091048135254,830.0,500,80.17349243164062,12.399667739868164,1.0966242551803589,63.12820816040039,7.810791492462158,0.07087574154138565,0.15539363026618958,-89.99999237060547,0.0,-0.005402679555118084,0.1238025650382042,0.0009330561733804643
33,1.8600000143051147,34,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106313,16.82006072998047,2.5403592586517334,18.085086916022735,False,0.0025403592586517336,0.018085086916022737,820.0,500,80.17349243164062,12.35902214050293,1.0795834064483643,63.4176139831543,7.811408996582031,0.070398710668087,0.15539363026618958,-89.99999237060547,0.0,-0.0021105282939970493,0.12322916090488434,0.001773435389623046
34,1.8600000143051147,35,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106299,16.530086517333984,2.617339611053467,18.08508307251015,False,0.0026173396110534667,0.018085083072510152,800.0,500,80.17349243164062,12.317144393920898,1.0473570823669434,63.70701599121094,7.812025547027588,0.06994380801916122,0.15539363026618958,-89.99999237060547,0.0,0.0007718113483861089,0.1224246397614479,0.002537395106628537
35,1.8600000143051147,36,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106286,16.240097045898438,2.6943202018737793,18.085079519745044,False,0.0026943202018737795,0.018085079519745043,780.0,500,80.17349243164062,12.274035453796387,0.9837031364440918,63.99641418457031,7.8126420974731445,0.06950847804546356,0.15539363026618958,-89.99999237060547,0.0,0.0032511698082089424,0.12141865491867065,0.0032201206777244806
36,1.8600000143051147,37,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106274,15.950088500976562,2.771300792694092,18.08507624462447,False,0.0027713007926940918,0.018085076244624472,760.0,500,80.17349243164062,12.229694366455078,0.9514998197555542,64.28581237792969,7.8132548332214355,0.06909072399139404,0.15539363026618958,-89.99999237060547,0.0,0.005341207608580589,0.12024087458848953,0.0038183461874723434
37,1.8600000143051147,38,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106264,15.660079956054688,2.8482813835144043,18.085073233578303,False,0.0028482813835144045,0.018085073233578303,750.0,500,80.17349243164062,12.184122085571289,0.9514998197555542,64.57520294189453,7.8138651847839355,0.06868842989206314,0.15539363026618958,-89.99999237060547,0.0,0.00706924544647336,0.11892031133174896,0.0043303775601089
38,1.8600000143051147,39,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106261,15.370040893554688,2.925261974334717,18.085072367397654,False,0.002925261974334717,0.018085072367397655,730.0,500,80.17349243164062,12.137317657470703,0.9514998197555542,64.86459350585938,7.814468860626221,0.06829947978258133,0.15539363026618958,-89.99999237060547,0.0,0.008455773815512657,0.11748519539833069,0.0047557963989675045
39,1.8600000143051147,40,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106245,15.079994201660156,3.0022425651550293,18.085067922761283,False,0.003002242565155029,0.018085067922761284,720.0,500,80.17349243164062,12.089282035827637,0.9514998197555542,65.15397644042969,7.815067768096924,0.06792209297418594,0.15539363026618958,-89.99999237060547,0.0,0.009521283209323883,0.11596277356147766,0.005095510743558407
40,1.8600000143051147,41,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106236,14.789932250976562,3.079223155975342,18.085065602510735,False,0.003079223155975342,0.018085065602510733,700.0,500,80.17349243164062,12.040014266967773,0.9514998197555542,65.443359375,7.815661907196045,0.0675545483827591,0.15539363026618958,-89.99999237060547,0.0,0.01028626412153244,0.11437889188528061,0.0053513022139668465
41,1.8600000143051147,42,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106235,14.499855041503906,3.1562037467956543,18.08506540135329,False,0.003156203746795654,0.018085065401353292,680.0,500,80.17349243164062,11.98951530456543,0.9514998197555542,65.73274230957031,7.816249847412109,0.06719516962766647,0.15539363026618958,-89.99999237060547,0.0,0.010791698470711708,0.11275772005319595,0.005526162218302488
42,1.8600000143051147,43,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106235,14.209762573242188,3.233184337615967,18.085065390054968,False,0.003233184337615967,0.01808506539005497,670.0,500,80.17349243164062,11.937784194946289,0.9514998197555542,66.0221176147461,7.81682825088501,0.06684234738349915,0.15539363026618958,-89.99999237060547,0.0,0.011051245033740997,0.11112181097269058,0.0056238966062664986
43,1.8600000143051147,44,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.106229,13.919662475585938,3.2599635124206543,18.085063657003875,False,0.0032599635124206544,0.018085063657003877,650.0,500,80.17349243164062,11.885624885559082,0.9514998197555542,66.31149291992188,7.8173980712890625,0.06649463623762131,0.15539363026618958,-89.99999237060547,0.0,0.011085396632552147,0.10949216783046722,0.005649238359183073
44,1.8600000143051147,45,walker.pedestrian.0004,vehicle.nissan.patrol_2021,65.10623,13.629562377929688,3.2599635124206543,18.085064008229143,False,0.0032599635124206544,0.018085064008229144,640.0,500,80.17349243164062,11.833465576171875,0.9514998197555542,66.60086822509766,7.817961692810059,0.06615089625120163,0.15539363026618958,-89.99999237060547,0.0,0.010948793031275272,0.10788802057504654,0.005607141647487879
