trajectory_id,collision,collision_frame,triggered,trigger_frame,ttc_at_trigger,pjoint,missed_collision,high_injury_collision,low_injury_collision,q_wait_at_trigger,q_trigger_at_trigger,speed_at_trigger,speed_at_collision
1191,False,,False,,,,False,False,False,,,,
1192,False,,False,,,,False,False,False,,,,
1193,False,,False,,,,False,False,False,,,,
1194,True,77.0,False,,,0.9999988277512147,True,True,False,,,,60.05676035161728
1195,True,104.0,False,,,0.9999989910713744,True,True,False,,,,60.2490701703736
1196,True,142.0,False,,,0.3450881860135021,True,True,False,,,,33.93258705105618
1197,False,,False,,,,False,False,False,,,,
1198,False,,False,,,,False,False,False,,,,
1199,False,,False,,,,False,False,False,,,,
1200,True,209.0,False,,,0.1306151716653039,True,False,True,,,,12.50680739887809
1201,True,185.0,False,,,0.13414632520098224,True,False,True,,,,23.289368841556254
1202,True,273.0,False,,,0.13230828269827488,True,False,True,,,,11.956298378483991
1203,False,,False,,,,False,False,False,,,,
1204,False,,False,,,,False,False,False,,,,
1205,False,,False,,,,False,False,False,,,,
1206,False,,False,,,,False,False,False,,,,
1207,False,,False,,,,False,False,False,,,,
1208,True,182.0,False,,,0.9999641694738053,True,True,False,,,,55.521258368250336
1209,False,,False,,,,False,False,False,,,,
1210,False,,False,,,,False,False,False,,,,
1211,False,,False,,,,False,False,False,,,,
1212,False,,False,,,,False,False,False,,,,
1213,True,122.0,False,,,0.6037399244076604,True,True,False,,,,40.41763639291002
1214,True,157.0,False,,,0.999958524694558,True,True,False,,,,55.319137606012546
1215,False,,False,,,,False,False,False,,,,
1216,True,148.0,False,,,0.3944435260840582,True,True,False,,,,36.06774475335704
1217,True,176.0,False,,,0.9999529976619737,True,True,False,,,,55.147514037316604
1218,True,200.0,False,,,0.13385810317677405,True,False,True,,,,11.474916087563528
1219,True,167.0,False,,,0.9999995669988887,True,True,False,,,,61.311308196021805
1220,False,,False,,,,False,False,False,,,,
1221,True,96.0,False,,,0.9990623340835877,True,True,False,,,,51.022726595962524
1222,False,,False,,,,False,False,False,,,,
1223,True,206.0,False,,,0.12824544519393577,True,False,True,,,,13.330122605991392
1224,False,,False,,,,False,False,False,,,,
1225,False,,False,,,,False,False,False,,,,
1226,False,,False,,,,False,False,False,,,,
1227,True,184.0,False,,,0.33688823802339796,True,True,False,,,,33.57631684998787
1228,False,,False,,,,False,False,False,,,,
1229,False,,False,,,,False,False,False,,,,
1230,False,,False,,,,False,False,False,,,,
1231,False,,False,,,,False,False,False,,,,
1232,True,148.0,False,,,0.7016509871596852,True,True,False,,,,41.69335971191585
1235,False,,False,,,,False,False,False,,,,
1236,True,172.0,False,,,0.999993707230834,True,True,False,,,,57.939031302304414
1237,True,148.0,False,,,0.9999995486045886,True,True,False,,,,61.25746864514058
1238,False,,False,,,,False,False,False,,,,
1239,False,,False,,,,False,False,False,,,,
1240,False,,False,,,,False,False,False,,,,
1241,False,,False,,,,False,False,False,,,,
1242,False,,False,,,,False,False,False,,,,
1243,True,83.0,False,,,0.998964841064797,True,True,False,,,,50.87858977297213
1244,True,326.0,False,,,0.12366092126055539,True,False,True,,,,15.186997792354505
1245,True,206.0,False,,,0.7017269998316343,True,True,False,,,,41.694397208242606
1246,False,,False,,,,False,False,False,,,,
1247,True,148.0,False,,,0.11998635546004355,True,False,True,,,,20.822994076858546
1248,True,165.0,False,,,0.9999998758203101,True,True,False,,,,63.410913173793496
1249,False,,False,,,,False,False,False,,,,
1250,False,,False,,,,False,False,False,,,,
1251,True,200.0,False,,,0.7879808324247819,True,True,False,,,,42.899665056938076
1252,True,156.0,False,,,0.9999515563104686,True,True,False,,,,55.10651330881665
1253,True,341.0,False,,,0.12647016555878554,True,False,True,,,,13.99846775636578
1254,False,,False,,,,False,False,False,,,,
1255,False,,False,,,,False,False,False,,,,
1256,True,210.0,False,,,0.7624356708297955,True,True,False,,,,42.526940885236954
1257,False,,False,,,,False,False,False,,,,
1258,False,,False,,,,False,False,False,,,,
1259,False,,False,,,,False,False,False,,,,
1260,False,,False,,,,False,False,False,,,,
1261,True,186.0,False,,,0.33033189595263157,True,True,False,,,,33.289277822027195
1262,True,92.0,False,,,0.9993939212030016,True,True,False,,,,51.64224227571196
1263,True,193.0,False,,,0.43773594393108883,True,True,False,,,,37.65908997534882
1264,True,64.0,False,,,0.15258319551217792,True,False,True,,,,25.24244645175799
1265,False,,False,,,,False,False,False,,,,
1266,False,,False,,,,False,False,False,,,,
1267,False,,False,,,,False,False,False,,,,
1268,True,144.0,False,,,0.33433875606954755,True,True,False,,,,33.46761517655421
1269,False,,False,,,,False,False,False,,,,
1270,False,,False,,,,False,False,False,,,,
1271,False,,False,,,,False,False,False,,,,
1272,False,,False,,,,False,False,False,,,,
1273,False,,False,,,,False,False,False,,,,
1274,False,,False,,,,False,False,False,,,,
1275,True,96.0,False,,,0.999488168054893,True,True,False,,,,51.87354102149796
1276,False,,False,,,,False,False,False,,,,
1277,True,93.0,False,,,0.4251024958219095,True,True,False,,,,37.26565353908782
1278,False,,False,,,,False,False,False,,,,
1279,True,93.0,False,,,0.9763380448421077,True,True,False,,,,46.869823947651476
1280,False,,False,,,,False,False,False,,,,
1281,False,,False,,,,False,False,False,,,,
1282,False,,False,,,,False,False,False,,,,
1283,False,,False,,,,False,False,False,,,,
1284,True,139.0,False,,,0.9999997390232316,True,True,False,,,,62.07495238117686
1285,False,,False,,,,False,False,False,,,,
1286,True,73.0,False,,,0.9564694363228845,True,True,False,,,,46.07358135649761
1287,False,,False,,,,False,False,False,,,,
1288,False,,False,,,,False,False,False,,,,
1289,False,,False,,,,False,False,False,,,,
1290,False,,False,,,,False,False,False,,,,
1291,True,229.0,False,,,0.9673887688847158,True,True,False,,,,46.45956885667727
1292,False,,False,,,,False,False,False,,,,
1293,False,,False,,,,False,False,False,,,,
1294,False,,False,,,,False,False,False,,,,
1295,False,,False,,,,False,False,False,,,,
1296,True,168.0,False,,,0.9992682712070065,True,True,False,,,,51.37859806842749
1297,True,163.0,False,,,0.9999967108313916,True,True,False,,,,58.74448032053576
1298,False,,False,,,,False,False,False,,,,
1299,True,350.0,False,,,0.12744634689183365,True,False,True,,,,13.624657982640413
1300,True,253.0,False,,,0.15800279793426364,True,False,True,,,,25.880866539417994
1301,False,,False,,,,False,False,False,,,,
1302,True,151.0,False,,,0.9999715154763265,True,True,False,,,,55.848086252440076
1303,True,190.0,False,,,0.12837674446050695,True,False,True,,,,13.282625314815157
1304,True,183.0,False,,,0.9965400216864984,True,True,False,,,,49.21948611391053
1305,True,97.0,False,,,0.23180516102340099,True,True,False,,,,28.97732112846852
1306,True,67.0,False,,,0.12410484319252035,True,False,True,,,,14.985372908701043
1307,False,,False,,,,False,False,False,,,,
1308,True,76.0,False,,,0.9834933277293999,True,True,False,,,,47.31575125277032
1309,True,169.0,False,,,0.9999794583134606,True,True,False,,,,56.32199394216124
1310,False,,False,,,,False,False,False,,,,
1311,True,144.0,False,,,0.6116318485329431,True,True,False,,,,40.51584704903613
1312,False,,False,,,,False,False,False,,,,
1313,True,81.0,False,,,0.999998116047331,True,True,False,,,,59.44681786628116
1314,False,,False,,,,False,False,False,,,,
1315,True,143.0,False,,,0.8786859556633099,True,True,False,,,,44.34205263156804
1316,True,173.0,False,,,0.9999325106306985,True,True,False,,,,54.67258324125016
1317,True,117.0,False,,,0.9997111422532358,True,True,False,,,,52.69650028489313
1318,True,215.0,False,,,0.1331561491353369,True,False,True,,,,11.690491815302371
1319,False,,False,,,,False,False,False,,,,
1320,False,,False,,,,False,False,False,,,,
1321,False,,False,,,,False,False,False,,,,
1322,True,102.0,False,,,0.357343745249571,True,True,False,,,,34.43558991776753
1323,True,111.0,False,,,0.9994260920631622,True,True,False,,,,51.717321980393436
1324,False,,False,,,,False,False,False,,,,
1325,True,78.0,False,,,0.9998832737531699,True,True,False,,,,53.968112176578835
1326,True,130.0,False,,,0.4634961016700848,True,True,False,,,,38.284682190051285
1327,False,,False,,,,False,False,False,,,,
1328,True,185.0,False,,,0.7357360015315918,True,True,False,,,,42.15991793101042
1329,True,100.0,False,,,0.35501646855468216,True,True,False,,,,34.3465749211719
1330,False,,False,,,,False,False,False,,,,
1331,False,,False,,,,False,False,False,,,,
1332,False,,False,,,,False,False,False,,,,
1333,True,128.0,False,,,0.5661415648450797,True,True,False,,,,39.90865718613946
1334,True,175.0,False,,,0.9117788464456478,True,True,False,,,,44.96938237071955
1335,False,,False,,,,False,False,False,,,,
1336,False,,False,,,,False,False,False,,,,
1337,False,,False,,,,False,False,False,,,,
1338,True,69.0,False,,,0.1274773856306216,True,False,True,,,,13.613034706575661
1339,False,,False,,,,False,False,False,,,,
1340,False,,False,,,,False,False,False,,,,
1341,True,224.0,False,,,0.8515503134091237,True,True,False,,,,43.88277707156214
1342,False,,False,,,,False,False,False,,,,
1343,True,102.0,False,,,0.12753629365084385,True,False,True,,,,22.62847780475937
1344,False,,False,,,,False,False,False,,,,
1345,True,107.0,False,,,0.9999934287194446,True,True,False,,,,57.8840566971388
1346,False,,False,,,,False,False,False,,,,
1347,False,,False,,,,False,False,False,,,,
1348,True,257.0,False,,,0.28540349441314616,True,True,False,,,,30.994621365947058
1349,True,338.0,False,,,0.12403840802204869,True,False,True,,,,15.01515519953229
1350,False,,False,,,,False,False,False,,,,
1351,False,,False,,,,False,False,False,,,,
1352,False,,False,,,,False,False,False,,,,
1353,True,88.0,False,,,0.9999377721295313,True,True,False,,,,54.77661386958366
1354,False,,False,,,,False,False,False,,,,
1355,False,,False,,,,False,False,False,,,,
1356,False,,False,,,,False,False,False,,,,
1357,False,,False,,,,False,False,False,,,,
1358,False,,False,,,,False,False,False,,,,
1359,True,298.0,False,,,0.25565171528737385,True,True,False,,,,29.748113189455985
1360,False,,False,,,,False,False,False,,,,
1361,True,86.0,False,,,0.37546471699226724,True,True,False,,,,35.15037860798106
1362,False,,False,,,,False,False,False,,,,
1363,False,,False,,,,False,False,False,,,,
1364,True,248.0,False,,,0.3126619923566851,True,True,False,,,,32.53578288626524
1365,False,,False,,,,False,False,False,,,,
1366,True,70.0,False,,,0.13310057599914638,True,False,True,,,,23.19915649316528
1367,True,93.0,False,,,0.9997194348046959,True,True,False,,,,52.73946836244947
1368,False,,False,,,,False,False,False,,,,
1369,True,230.0,False,,,0.9905386865223752,True,True,False,,,,47.97672161870983
1370,True,121.0,False,,,0.12763287210331742,True,False,True,,,,22.642153331372807
1371,False,,False,,,,False,False,False,,,,
1372,False,,False,,,,False,False,False,,,,
1373,False,,False,,,,False,False,False,,,,
1374,False,,False,,,,False,False,False,,,,
1375,False,,False,,,,False,False,False,,,,
1376,True,205.0,False,,,0.742185537939379,True,True,False,,,,42.24902703957433
1377,True,165.0,False,,,0.2633292619588756,True,True,False,,,,29.993333989984993
1378,False,,False,,,,False,False,False,,,,
1379,True,133.0,False,,,0.9977806752796883,True,True,False,,,,49.80422901432523
1380,False,,False,,,,False,False,False,,,,
1381,False,,False,,,,False,False,False,,,,
1382,True,104.0,False,,,0.999790056947746,True,True,False,,,,53.159923160608265
1383,True,173.0,False,,,0.999998277662637,True,True,False,,,,59.56162011009947
1384,True,80.0,False,,,0.12980375890260298,True,False,True,,,,12.781102016232406
1385,True,127.0,False,,,0.9999989621848666,True,True,False,,,,60.21298184146004
1386,True,195.0,False,,,0.9986718903183499,True,True,False,,,,50.51881756950019
1387,True,202.0,False,,,0.13318445256074696,True,False,True,,,,11.68172307761873
1388,False,,False,,,,False,False,False,,,,
1389,False,,False,,,,False,False,False,,,,
1390,False,,False,,,,False,False,False,,,,
1391,False,,False,,,,False,False,False,,,,
1392,False,,False,,,,False,False,False,,,,
1393,False,,False,,,,False,False,False,,,,
1394,False,,False,,,,False,False,False,,,,
1395,True,128.0,False,,,0.4218938658054697,True,True,False,,,,37.16174380826955
1396,False,,False,,,,False,False,False,,,,
1397,True,104.0,False,,,0.9999871999218882,True,True,False,,,,56.99992943292033
1398,True,104.0,False,,,0.9247569613296668,True,True,False,,,,45.24608927389554
1399,True,104.0,False,,,0.9961771236531439,True,True,False,,,,49.090797747892
1400,True,223.0,False,,,0.12681147849962837,True,False,True,,,,13.865885211737835
1401,False,,False,,,,False,False,False,,,,
1402,False,,False,,,,False,False,False,,,,
1403,False,,False,,,,False,False,False,,,,
1404,False,,False,,,,False,False,False,,,,
1405,True,92.0,False,,,0.999999497548254,True,True,False,,,,61.12251500224708
1406,True,127.0,False,,,0.22463997011130576,True,True,False,,,,28.730204318474463
1407,False,,False,,,,False,False,False,,,,
1408,False,,False,,,,False,False,False,,,,
1409,True,136.0,False,,,0.11845356998646728,True,False,True,,,,20.20166896699283
1410,True,118.0,False,,,0.9998312599759077,True,True,False,,,,53.47071579310334
1411,False,,False,,,,False,False,False,,,,
1412,False,,False,,,,False,False,False,,,,
1413,True,77.0,False,,,0.9999993317592826,True,True,False,,,,60.769116726326004
1414,False,,False,,,,False,False,False,,,,
1415,True,220.0,False,,,0.12024839114878272,True,False,True,,,,20.886610495085545
1416,False,,False,,,,False,False,False,,,,
1417,False,,False,,,,False,False,False,,,,
1418,False,,False,,,,False,False,False,,,,
1419,False,,False,,,,False,False,False,,,,
1420,False,,False,,,,False,False,False,,,,
1421,True,88.0,False,,,0.5417578552096611,True,True,False,,,,39.56647365562499
1422,False,,False,,,,False,False,False,,,,
1423,True,107.0,False,,,0.9952822892319123,True,True,False,,,,48.8245231240901
1424,True,101.0,False,,,0.9999941105531955,True,True,False,,,,58.022309106399135
1425,True,76.0,False,,,0.3353618489358364,True,True,False,,,,33.51156338592029
1426,False,,False,,,,False,False,False,,,,
1427,True,163.0,False,,,0.631321015829619,True,True,False,,,,40.76129461829762
1428,False,,False,,,,False,False,False,,,,
1429,False,,False,,,,False,False,False,,,,
1430,True,130.0,False,,,0.9999982281050873,True,True,False,,,,59.524957198252174
1431,False,,False,,,,False,False,False,,,,
1432,False,,False,,,,False,False,False,,,,
1433,True,167.0,False,,,0.27211148113581807,True,True,False,,,,30.308690049626893
1434,True,124.0,False,,,0.2995011871349198,True,True,False,,,,31.844445653892652
1435,False,,False,,,,False,False,False,,,,
1436,True,125.0,False,,,0.2625943261311645,True,True,False,,,,29.970355128860437
1437,True,79.0,False,,,0.6008894075355923,True,True,False,,,,40.38128537551653
1438,True,325.0,False,,,0.12628268572329793,True,False,True,,,,14.07221179473373
1439,False,,False,,,,False,False,False,,,,
1440,True,87.0,False,,,0.8460493785148921,True,True,False,,,,43.79303704118675
1441,False,,False,,,,False,False,False,,,,
1442,True,195.0,False,,,0.9999958101517876,True,True,False,,,,58.44598822836499
1443,False,,False,,,,False,False,False,,,,
1444,True,87.0,False,,,0.34230913754081194,True,True,False,,,,33.8105062152161
1445,False,,False,,,,False,False,False,,,,
1446,False,,False,,,,False,False,False,,,,
1447,True,290.0,False,,,0.33572045010156715,True,True,False,,,,33.526827940402654
1448,False,,False,,,,False,False,False,,,,
1449,False,,False,,,,False,False,False,,,,
1450,True,76.0,False,,,0.9999805297663987,True,True,False,,,,56.39921265474948
1451,False,,False,,,,False,False,False,,,,
1452,False,,False,,,,False,False,False,,,,
1453,False,,False,,,,False,False,False,,,,
1454,False,,False,,,,False,False,False,,,,
1455,True,71.0,False,,,0.9999432952204791,True,True,False,,,,54.896658639663876
1456,False,,False,,,,False,False,False,,,,
1457,True,101.0,False,,,0.9998381122115896,True,True,False,,,,53.52895372075312
1458,True,142.0,False,,,0.9865971828634711,True,True,False,,,,47.56530022857242
1459,True,78.0,False,,,0.9963320325594913,True,True,False,,,,49.1440404345592
1460,True,117.0,False,,,0.3124292007417313,True,True,False,,,,32.52349437900121
1461,False,,False,,,,False,False,False,,,,
1462,False,,False,,,,False,False,False,,,,
1463,True,167.0,False,,,0.2667115669302996,True,True,False,,,,30.10021201944903
1464,True,119.0,False,,,0.5184562377934827,True,True,False,,,,39.23093016617091
1465,False,,False,,,,False,False,False,,,,
1466,False,,False,,,,False,False,False,,,,
1467,False,,False,,,,False,False,False,,,,
1468,True,172.0,False,,,0.36107110348566307,True,True,False,,,,34.576117880042204
1469,False,,False,,,,False,False,False,,,,
1470,True,68.0,False,,,0.12316132913348066,True,False,True,,,,15.421852260287313
1471,False,,False,,,,False,False,False,,,,
1472,False,,False,,,,False,False,False,,,,
1473,True,99.0,False,,,0.12179796911715679,True,False,True,,,,16.11645485215213
1474,True,176.0,False,,,0.9995455849928432,True,True,False,,,,52.03765931252031
1475,False,,False,,,,False,False,False,,,,
1476,False,,False,,,,False,False,False,,,,
1477,False,,False,,,,False,False,False,,,,
1478,False,,False,,,,False,False,False,,,,
1479,False,,False,,,,False,False,False,,,,
1480,False,,False,,,,False,False,False,,,,
1481,True,124.0,False,,,0.9999997326101931,True,True,False,,,,62.03531766725601
1482,False,,False,,,,False,False,False,,,,
1483,True,219.0,False,,,0.15164161864155667,True,False,True,,,,25.049146884319747
1484,False,,False,,,,False,False,False,,,,
1485,False,,False,,,,False,False,False,,,,
1486,False,,False,,,,False,False,False,,,,
1487,True,92.0,False,,,0.3011522393616698,True,True,False,,,,31.92905076833547
1488,True,310.0,False,,,0.12415455705509348,True,False,True,,,,14.963173288321032
1489,False,,False,,,,False,False,False,,,,
1490,False,,False,,,,False,False,False,,,,
1491,False,,False,,,,False,False,False,,,,
1492,False,,False,,,,False,False,False,,,,
1493,True,99.0,False,,,0.99060576386954,True,True,False,,,,47.985185865703876
1494,False,,False,,,,False,False,False,,,,
1495,False,,False,,,,False,False,False,,,,
1496,True,272.0,False,,,0.18424995102687602,True,False,True,,,,0.6071399732398817
1497,False,,False,,,,False,False,False,,,,
1498,True,118.0,False,,,0.8032078073882281,True,True,False,,,,43.125592787870715
1499,False,,False,,,,False,False,False,,,,
1500,False,,False,,,,False,False,False,,,,
1501,False,,False,,,,False,False,False,,,,
1502,False,,False,,,,False,False,False,,,,
1503,True,98.0,False,,,0.513602908740183,True,True,False,,,,39.159022372594976
1504,False,,False,,,,False,False,False,,,,
1505,False,,False,,,,False,False,False,,,,
1506,True,157.0,False,,,0.2925119229798513,True,True,False,,,,31.468458325406946
1507,True,138.0,False,,,0.11820919485282189,True,False,True,,,,19.34160504034525
1508,False,,False,,,,False,False,False,,,,
1509,False,,False,,,,False,False,False,,,,
1510,True,198.0,False,,,0.35343261886636856,True,True,False,,,,34.284910640240795
1511,True,232.0,False,,,0.17759547603400982,True,False,True,,,,26.99032646221914
1512,False,,False,,,,False,False,False,,,,
1513,True,60.0,False,,,0.1337601129844861,True,False,True,,,,23.256401568893637
1514,True,107.0,False,,,0.9999385363962342,True,True,False,,,,54.79248963751431
1515,True,102.0,False,,,0.3005737788518773,True,True,False,,,,31.89904755415645
1516,True,85.0,False,,,0.9971594289358328,True,True,False,,,,49.47545680626052
1517,True,111.0,False,,,0.3481539213542473,True,True,False,,,,34.06678280321106
1518,False,,False,,,,False,False,False,,,,
1519,True,63.0,False,,,0.11826545981045611,True,False,True,,,,19.93900807632286
1520,True,102.0,False,,,0.15149764805345323,True,False,True,,,,25.014170930528188
1521,False,,False,,,,False,False,False,,,,
1522,False,,False,,,,False,False,False,,,,
1523,False,,False,,,,False,False,False,,,,
1524,False,,False,,,,False,False,False,,,,
1525,False,,False,,,,False,False,False,,,,
1526,True,87.0,False,,,0.9999997843677694,True,True,False,,,,62.37273257086177
1527,True,123.0,False,,,0.9999998802997846,True,True,False,,,,63.520748410750095
1528,False,,False,,,,False,False,False,,,,
1529,False,,False,,,,False,False,False,,,,
1530,False,,False,,,,False,False,False,,,,
1531,False,,False,,,,False,False,False,,,,
1532,True,81.0,False,,,0.9998429069437708,True,True,False,,,,53.57070920993578
1533,False,,False,,,,False,False,False,,,,
1534,False,,False,,,,False,False,False,,,,
1535,True,174.0,False,,,0.6761134332464367,True,True,False,,,,41.348335426376075
1536,False,,False,,,,False,False,False,,,,
1537,False,,False,,,,False,False,False,,,,
1538,False,,False,,,,False,False,False,,,,
1539,True,207.0,False,,,0.13654326891200363,True,False,True,,,,10.683487824178465
1540,True,59.0,False,,,0.11835994967667296,True,False,True,,,,18.91011738573828
1541,True,211.0,False,,,0.20970510225649763,True,True,False,,,,28.22182912383953
1542,False,,False,,,,False,False,False,,,,
1543,True,187.0,False,,,0.9996550754759971,True,True,False,,,,52.43555948693268
1544,False,,False,,,,False,False,False,,,,
1545,True,146.0,False,,,0.24876278627453907,True,True,False,,,,29.52781025822477
1546,True,114.0,False,,,0.9996495486509525,True,True,False,,,,52.4123211174775
1547,True,77.0,False,,,0.7186438712296053,True,True,False,,,,41.92526324166017
1548,False,,False,,,,False,False,False,,,,
1549,True,93.0,False,,,0.313731784613103,True,True,False,,,,32.59185215628267
1550,True,117.0,False,,,0.30015100440454934,True,True,False,,,,31.87751302933677
1551,False,,False,,,,False,False,False,,,,
1552,True,80.0,False,,,0.9999866540034678,True,True,False,,,,56.94183166247597
1553,False,,False,,,,False,False,False,,,,
1554,False,,False,,,,False,False,False,,,,
1555,True,69.0,False,,,0.11851539623117036,True,False,True,,,,18.645138917515958
1556,True,117.0,False,,,0.9999986536148728,True,True,False,,,,59.87924171686622
1557,True,179.0,False,,,0.1285125904200849,True,False,True,,,,13.233736873903652
1558,False,,False,,,,False,False,False,,,,
1559,True,129.0,False,,,0.12699211460886106,True,False,True,,,,13.796556617844605
1560,True,192.0,False,,,0.13197608734019384,True,False,True,,,,12.062156903159707
1561,False,,False,,,,False,False,False,,,,
1562,True,71.0,False,,,0.11834472554645425,True,False,True,,,,20.0791583044206
1563,False,,False,,,,False,False,False,,,,
1564,True,131.0,False,,,0.313162029518649,True,True,False,,,,32.562087407742716
1565,True,82.0,False,,,0.6504350041454972,True,True,False,,,,41.00449326760795
1566,False,,False,,,,False,False,False,,,,
1567,True,176.0,False,,,0.799001893289419,True,True,False,,,,43.062684412973695
1568,True,232.0,False,,,0.3568450709316503,True,True,False,,,,34.4167958991672
1569,False,,False,,,,False,False,False,,,,
1570,False,,False,,,,False,False,False,,,,
1571,True,311.0,False,,,0.12423641990908119,True,False,True,,,,14.926776738694787
1572,True,116.0,False,,,0.2992412323186746,True,True,False,,,,31.83118405154666
1573,True,135.0,False,,,0.28654118259008765,True,True,False,,,,31.07062808846789
1574,True,74.0,False,,,0.8442421745743444,True,True,False,,,,43.76394962017169
1575,True,90.0,False,,,0.43054375592361915,True,True,False,,,,37.441762896284615
1576,False,,False,,,,False,False,False,,,,
1577,False,,False,,,,False,False,False,,,,
1578,False,,False,,,,False,False,False,,,,
1579,False,,False,,,,False,False,False,,,,
1580,False,,False,,,,False,False,False,,,,
1581,False,,False,,,,False,False,False,,,,
1582,False,,False,,,,False,False,False,,,,
1583,False,,False,,,,False,False,False,,,,
1584,False,,False,,,,False,False,False,,,,
1585,True,110.0,False,,,0.2052512949529941,True,True,False,,,,28.059512919502865
1586,True,100.0,False,,,0.9838389296325372,True,True,False,,,,47.341388585525856
1587,True,335.0,False,,,0.13941707670199555,True,False,True,,,,9.886062887566421
1588,True,122.0,False,,,0.9999909333404824,True,True,False,,,,57.46448671166104
1589,False,,False,,,,False,False,False,,,,
1590,True,198.0,False,,,0.1226441288747071,True,False,True,,,,15.67511439491338
1591,True,82.0,False,,,0.9990657209896199,True,True,False,,,,51.027999288704095
1592,False,,False,,,,False,False,False,,,,
1593,True,134.0,False,,,0.39515358771993825,True,True,False,,,,36.100226211309064
1594,True,276.0,False,,,0.3224581897818325,True,True,False,,,,32.99270098751027
1595,True,131.0,False,,,0.7294258325212434,True,True,False,,,,42.07288525706703
1596,True,170.0,False,,,0.9997993510302992,True,True,False,,,,53.22461334002998
1597,False,,False,,,,False,False,False,,,,
1598,False,,False,,,,False,False,False,,,,
1599,False,,False,,,,False,False,False,,,,
1600,True,61.0,False,,,0.8269058365318152,True,True,False,,,,43.48909852639078
1601,False,,False,,,,False,False,False,,,,
1602,False,,False,,,,False,False,False,,,,
1603,True,102.0,False,,,0.1307190083484976,True,False,True,,,,12.472223824115758
1604,True,292.0,False,,,0.25532801592496124,True,True,False,,,,29.737704754812267
1605,True,103.0,False,,,0.9999666468116601,True,True,False,,,,55.62193913964727
1606,True,185.0,False,,,0.12917233008955453,True,False,True,,,,12.999828884702417
1607,True,66.0,False,,,0.11938451093775926,True,False,True,,,,17.70903274798292
1608,False,,False,,,,False,False,False,,,,
1609,False,,False,,,,False,False,False,,,,
1610,False,,False,,,,False,False,False,,,,
1611,True,195.0,False,,,0.42782397955840856,True,True,False,,,,37.354533744429126
1612,True,100.0,False,,,0.999972864376181,True,True,False,,,,55.91829974232874
1613,False,,False,,,,False,False,False,,,,
1614,True,118.0,False,,,0.3817566262260742,True,True,False,,,,35.41728723497976
1615,False,,False,,,,False,False,False,,,,
1616,False,,False,,,,False,False,False,,,,
1617,True,86.0,False,,,0.9999998834019092,True,True,False,,,,63.61273592480727
1618,True,80.0,False,,,0.8308354511277747,True,True,False,,,,43.550974511813
1619,True,188.0,False,,,0.36316859774213994,True,True,False,,,,34.65673986735217
1620,True,172.0,False,,,0.9973038203028545,True,True,False,,,,49.54396005978628
1621,True,314.0,False,,,0.12120240184444686,True,False,True,,,,16.452537127668048
1622,False,,False,,,,False,False,False,,,,
1623,True,149.0,False,,,0.187497211862226,True,False,True,,,,27.41542669499217
1624,False,,False,,,,False,False,False,,,,
1625,False,,False,,,,False,False,False,,,,
1626,False,,False,,,,False,False,False,,,,
1627,True,173.0,False,,,0.999643469204263,True,True,False,,,,52.38722943823983
1628,True,148.0,False,,,0.5670930336914286,True,True,False,,,,39.92201493751603
1629,False,,False,,,,False,False,False,,,,
1630,True,129.0,False,,,0.9997128794312117,True,True,False,,,,52.705413232127235
1631,False,,False,,,,False,False,False,,,,
1632,False,,False,,,,False,False,False,,,,
1633,True,173.0,False,,,0.9919409909891246,True,True,False,,,,48.1687077961294
1634,False,,False,,,,False,False,False,,,,
1635,False,,False,,,,False,False,False,,,,
1636,True,100.0,False,,,0.33860328036611753,True,True,False,,,,33.64892702093355
1637,True,191.0,False,,,0.9999985464704216,True,True,False,,,,59.780820482523545
1638,False,,False,,,,False,False,False,,,,
1639,False,,False,,,,False,False,False,,,,
1640,False,,False,,,,False,False,False,,,,
1641,True,123.0,False,,,0.916022070886489,True,True,False,,,,45.05706619137691
1642,True,118.0,False,,,0.12304160699974787,True,False,True,,,,15.479506030021875
1643,True,137.0,False,,,0.6914477077510952,True,True,False,,,,41.55517549802534
1644,True,74.0,False,,,0.13504953130644393,True,False,True,,,,11.117594568515441
1645,False,,False,,,,False,False,False,,,,
1646,False,,False,,,,False,False,False,,,,
1647,False,,False,,,,False,False,False,,,,
1648,False,,False,,,,False,False,False,,,,
1649,True,72.0,False,,,0.1386934369467545,True,False,True,,,,10.082572153103168
1650,True,148.0,False,,,0.1305171050499936,True,False,True,,,,12.539574228159253
1651,True,186.0,False,,,0.12081672232069374,True,False,True,,,,16.684646661898306
1652,False,,False,,,,False,False,False,,,,
1653,False,,False,,,,False,False,False,,,,
1654,False,,False,,,,False,False,False,,,,
1655,False,,False,,,,False,False,False,,,,
1656,True,127.0,False,,,0.12006825534421728,True,False,True,,,,17.179197593072548
1657,False,,False,,,,False,False,False,,,,
1658,False,,False,,,,False,False,False,,,,
1659,True,85.0,False,,,0.7028521617328525,True,True,False,,,,41.70972908556218
1660,True,270.0,False,,,0.30682065650077517,True,True,False,,,,32.22574081356043
1661,True,211.0,False,,,0.9999515096890643,True,True,False,,,,55.105210316454425
1662,False,,False,,,,False,False,False,,,,
1663,False,,False,,,,False,False,False,,,,
1664,True,121.0,False,,,0.12692668438919763,True,False,True,,,,22.538831787294125
1665,True,196.0,False,,,0.18729727792160467,True,False,True,,,,0.09522192975979392
1666,False,,False,,,,False,False,False,,,,
1667,True,157.0,False,,,0.9999698909486453,True,True,False,,,,55.76825255848795
