frame,ped_height,sim_time,walker,ego,e_veloc,distance,walker_vel_ms,ego_vel_ms,ttc_less_than_200,walker_vel_mms,ego_vel_mms,TCC,TCC_threshold,w_location_x,w_location_y,w_location_z,e_location_x,e_location_y,e_location_z,w_rotation_pitch,w_rotation_yaw,w_rotation_roll,e_rotation_pitch,e_rotation_yaw,e_rotation_roll
0,1.8600000143051147,1,walker.pedestrian.0004,vehicle.nissan.patrol_2021,178.300864,26.59048080444336,0.0,49.52801768991155,False,0.0,0.04952801768991155,540.0,500,80.39713287353516,13.049999237060547,1.1038998365402222,53.87914276123047,7.799986362457275,0.09755954891443253,0.15539363026618958,-89.99999237060547,0.0,-0.05434781312942505,-0.000518798828125,0.0002152593806385994
1,1.8600000143051147,2,walker.pedestrian.0004,vehicle.nissan.patrol_2021,50.710866,26.367389678955078,0.0337982140481472,14.086351600023539,False,3.37982140481472e-05,0.014086351600023538,1870.0,500,80.39713287353516,13.049458503723145,1.1038998365402222,54.10227966308594,7.799998760223389,0.09692638367414474,0.15539363026618958,-89.99999237060547,0.0,-0.07348600029945374,-0.0011901857797056437,0.000453305576229468
2,1.8600000143051147,3,walker.pedestrian.0004,vehicle.nissan.patrol_2021,50.254022,26.144886016845703,0.0675964280962944,13.959450424178193,False,6.75964280962944e-05,0.013959450424178193,1860.0,500,80.39713287353516,13.04837703704834,1.1038998365402222,54.3248176574707,7.799986362457275,0.09610935300588608,0.15539363026618958,-89.99999237060547,0.0,-0.078034907579422,-0.001922607421875,0.0006687893182970583
3,1.8600000143051147,4,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.646925,25.924087524414062,0.1013946384191513,13.790812508243828,False,0.00010139463841915131,0.013790812508243828,1870.0,500,80.39713287353516,13.046754837036133,1.1038998365402222,54.54563903808594,7.799973487854004,0.09525249153375626,0.15539363026618958,-89.99999237060547,0.0,-0.07895015180110931,-0.0032653806265443563,0.0011195518309250474
4,1.8600000143051147,5,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.610908,25.703418731689453,0.1351928561925888,13.78080786801821,False,0.0001351928561925888,0.01378080786801821,1850.0,500,80.39713287353516,13.044591903686523,1.1038998365402222,54.766326904296875,7.799959659576416,0.09439807385206223,0.15539363026618958,-89.99999237060547,0.0,-0.07992687076330185,-0.005187987815588713,0.0017440654337406158
5,1.8600000143051147,6,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.610075,25.48273468017578,0.1689910590648651,13.780576463129544,False,0.00016899105906486512,0.013780576463129544,1830.0,500,80.39713287353516,13.041888236999512,1.1038998365402222,54.98701477050781,7.799941062927246,0.09354640543460846,0.15539363026618958,-89.99999237060547,0.0,-0.08099237829446793,-0.007568358443677425,0.00248849019408226
6,1.8600000143051147,7,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.61006,25.26205062866211,0.2027892768383026,13.780572211427954,False,0.00020278927683830262,0.013780572211427953,1810.0,500,80.39713287353516,13.038643836975098,1.1038998365402222,55.20770263671875,7.799916744232178,0.09269694983959198,0.15539363026618958,-89.99999237060547,0.0,-0.08215351402759552,-0.010406495071947575,0.0033053255174309015
7,1.8600000143051147,8,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.610049,25.041362762451172,0.2365874946117401,13.780569092015272,False,0.00023658749461174012,0.013780569092015272,1790.0,500,80.39713287353516,13.034857749938965,1.1038998365402222,55.42838668823242,7.799885272979736,0.09184917062520981,0.15539363026618958,-89.99999237060547,0.0,-0.08337611705064774,-0.013580321334302425,0.004152416251599789
8,1.8600000143051147,9,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.610041,24.820655822753906,0.2703857123851776,13.780567064427164,False,0.0002703857123851776,0.013780567064427164,1770.0,500,80.39713287353516,13.030531883239746,1.1038998365402222,55.64907455444336,7.799842834472656,0.09100261330604553,0.15539363026618958,-89.99999237060547,0.0,-0.08459188789129257,-0.01702880859375,0.0049937269650399685
9,1.8600000143051147,10,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.610028,24.599956512451172,0.3041839301586151,13.780563213536201,False,0.0003041839301586151,0.013780563213536202,1750.0,500,80.39713287353516,13.025665283203125,1.1038998365402222,55.86975860595703,7.799790859222412,0.09015724062919617,0.15539363026618958,-89.99999237060547,0.0,-0.08584864437580109,-0.0207214318215847,0.005799068138003349
10,1.8600000143051147,11,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.62398,24.379207611083984,0.3379821181297302,13.784438949578737,False,0.00033798211812973024,0.013784438949578736,1730.0,500,80.39713287353516,13.020256996154785,1.1038998365402222,56.09047317504883,7.799727439880371,0.08931194245815277,0.15539363026618958,-89.99999237060547,0.0,-0.0870029479265213,-0.0245361328125,0.006543349474668503
11,1.8600000143051147,12,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.65239,24.15839385986328,0.3717803359031677,13.792330511387366,False,0.00037178033590316774,0.013792330511387367,1710.0,500,80.39713287353516,13.01430892944336,1.1038998365402222,56.31124496459961,7.7996506690979,0.08846469968557358,0.15539363026618958,-89.99999237060547,0.0,-0.08776792883872986,-0.02847289852797985,0.007208429742604494
12,1.8600000143051147,13,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.697298,23.93747329711914,0.4055785536766052,13.804804958976483,False,0.00040557855367660524,0.013804804958976484,1680.0,500,80.39713287353516,13.007819175720215,1.1038998365402222,56.53212356567383,7.799561977386475,0.08761294931173325,0.15539363026618958,-89.99999237060547,0.0,-0.08764497935771942,-0.032440185546875,0.007781631778925657
13,1.8600000143051147,14,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707486,23.71646499633789,0.4393767714500427,13.807634964760965,False,0.00043937677145004274,0.013807634964760965,1660.0,500,80.39713287353516,13.000789642333984,1.1038998365402222,56.753074645996094,7.799458980560303,0.08675777167081833,0.15539363026618958,-89.99999237060547,0.0,-0.08636090904474258,-0.0364074669778347,0.008252735249698162
14,1.8600000143051147,15,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707716,23.495441436767578,0.4731749892234802,13.807699011862873,False,0.00047317498922348024,0.013807699011862873,1650.0,500,80.39713287353516,12.993218421936035,1.1038998365402222,56.974037170410156,7.799341678619385,0.08590434491634369,0.15539363026618958,-89.99999237060547,0.0,-0.0840727910399437,-0.0403137169778347,0.008613829500973225
15,1.8600000143051147,16,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707713,23.274402618408203,0.5069732069969177,13.807698085223977,False,0.0005069732069969177,0.013807698085223977,1630.0,500,80.39713287353516,12.985107421875,1.1038998365402222,57.195003509521484,7.799210548400879,0.085057832300663,0.15539363026618958,-89.99999237060547,0.0,-0.080896757543087,-0.044158935546875,0.008860594592988491
16,1.8600000143051147,17,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707696,23.053348541259766,0.5407714247703552,13.80769344487088,False,0.0005407714247703552,0.01380769344487088,1610.0,500,80.39713287353516,12.976454734802246,1.1038998365402222,57.41598129272461,7.7990641593933105,0.08422214537858963,0.15539363026618958,-89.99999237060547,0.0,-0.07705818861722946,-0.0478515662252903,0.008991893380880356
17,1.8600000143051147,18,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707684,22.832279205322266,0.5745696425437927,13.807690134165494,False,0.0005745696425437927,0.013807690134165494,1590.0,500,80.39713287353516,12.96726131439209,1.1038998365402222,57.636962890625,7.798907279968262,0.0834009125828743,0.15539363026618958,-89.99999237060547,0.0,-0.07260490953922272,-0.0513915941119194,0.009009817615151405
18,1.8600000143051147,19,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707664,22.611202239990234,0.6083678603172302,13.807684457556766,False,0.0006083678603172302,0.013807684457556766,1570.0,500,80.39713287353516,12.957528114318848,1.1038998365402222,57.857948303222656,7.798734664916992,0.08259742707014084,0.15539363026618958,-89.99999237060547,0.0,-0.06774864345788956,-0.0547485314309597,0.008919251151382923
19,1.8600000143051147,20,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.70764,22.390113830566406,0.642166018486023,13.807677647567662,False,0.0006421660184860229,0.013807677647567662,1550.0,500,80.39713287353516,12.947253227233887,1.1038998365402222,58.07893371582031,7.79854679107666,0.08181396126747131,0.15539363026618958,-89.99999237060547,0.0,-0.06259868294000626,-0.05789182707667351,0.008727009408175945
20,1.8600000143051147,21,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707618,22.16901397705078,0.6759642362594604,13.807671719653644,False,0.0006759642362594605,0.013807671719653644,1530.0,500,80.39713287353516,12.936437606811523,1.1038998365402222,58.2999267578125,7.798348903656006,0.08105231821537018,0.15539363026618958,-89.99999237060547,0.0,-0.05722332000732422,-0.0608215369284153,0.008441722951829433
21,1.8600000143051147,22,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707597,21.94791030883789,0.709762454032898,13.80766583048087,False,0.0007097624540328979,0.01380766583048087,1510.0,500,80.39713287353516,12.925081253051758,1.1038998365402222,58.52091598510742,7.798139572143555,0.08031398802995682,0.15539363026618958,-89.99999237060547,0.0,-0.05173185095191002,-0.0635375827550888,0.008073226548731327
22,1.8600000143051147,23,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707569,21.726783752441406,0.7435606718063354,13.807658171435424,False,0.0007435606718063355,0.013807658171435424,1490.0,500,80.39713287353516,12.91318416595459,1.1038998365402222,58.741912841796875,7.797919750213623,0.0795997604727745,0.15539363026618958,-89.99999237060547,0.0,-0.04623354971408844,-0.066009521484375,0.007631893269717693
23,1.8600000143051147,24,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707546,21.505664825439453,0.777358889579773,13.807651729127143,False,0.0007773588895797729,0.013807651729127143,1470.0,500,80.39713287353516,12.90074634552002,1.1038998365402222,58.9629020690918,7.797688961029053,0.07891036570072174,0.15539363026618958,-89.99999237060547,0.0,-0.04080354794859886,-0.0682067796587944,0.0071287029422819614
24,1.8600000143051147,25,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707524,21.284526824951172,0.8111571073532104,13.807645578826703,False,0.0008111571073532105,0.013807645578826702,1460.0,500,80.39713287353516,12.887767791748047,1.1038998365402222,59.18389129638672,7.7974467277526855,0.07824577391147614,0.15539363026618958,-89.99999237060547,0.0,-0.03552381321787834,-0.0701904222369194,0.006575425621122122
25,1.8600000143051147,26,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.7075,21.063392639160156,0.844955325126648,13.807638857538388,False,0.0008449553251266479,0.013807638857538388,1440.0,500,80.39713287353516,12.874248504638672,1.1038998365402222,59.40488052368164,7.7971930503845215,0.07760585844516754,0.15539363026618958,-89.99999237060547,0.0,-0.030428491532802582,-0.0718993991613388,0.005983619950711727
26,1.8600000143051147,27,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707477,20.842254638671875,0.8787535429000854,13.80763250229913,False,0.0008787535429000855,0.01380763250229913,1420.0,500,80.39713287353516,12.860188484191895,1.1038998365402222,59.6258659362793,7.796937465667725,0.07699000835418701,0.15539363026618958,-89.99999237060547,0.0,-0.02556539699435234,-0.073394775390625,0.005364160519093275
27,1.8600000143051147,28,walker.pedestrian.0004,vehicle.nissan.patrol_2021,49.707463,20.621105194091797,0.912551760673523,13.80762847730782,False,0.0009125517606735229,0.013807628477307819,1400.0,500,80.39713287353516,12.845587730407715,1.1038998365402222,59.84684753417969,7.796670913696289,0.07639793306589127,0.15539363026618958,-89.99999237060547,0.0,-0.02099600061774254,-0.0746765062212944,0.004727978724986315
