collision,total_steps,request_simulat_time,fixed_delta_seconds,current_simulat_time,stop_run,e_veloc,TTC,ttc_less_than_200,TTC_threshold,pedestrian_velocity,SAW_WALKER_cam1,SAW_WALKER_cam4,delay_count,delay_threshold,GLOBAL_BRAKE,apply_brake,new_velocity,frame_number
NA,375,6,0.016,42,false,45.461535,2510.0,False,500,2.72,1,0,0,0,0,0,N/A,41
NA,375,6,0.016,43,false,45.46153,2480.0,False,500,2.72,1,0,0,0,0,0,N/A,42
NA,375,6,0.016,44,false,45.461525,2470.0,False,500,2.72,1,0,0,0,0,0,N/A,43
NA,375,6,0.016,45,false,45.46152,2450.0,False,500,2.72,1,0,0,0,0,0,N/A,44
NA,375,6,0.016,46,false,45.461515,2440.0,False,500,2.72,1,0,0,0,0,0,N/A,45
NA,375,6,0.016,47,false,45.461511,2430.0,False,500,2.72,1,0,0,0,0,0,N/A,46
NA,375,6,0.016,48,false,45.461506,2410.0,False,500,2.72,1,0,0,0,0,0,N/A,47
NA,375,6,0.016,49,false,45.461501,2400.0,False,500,2.72,1,0,0,0,0,0,N/A,48
NA,375,6,0.016,50,false,45.461497,2390.0,False,500,2.72,1,0,0,0,0,0,N/A,49
NA,375,6,0.016,51,false,45.461492,2370.0,False,500,2.72,1,0,0,0,0,0,N/A,50
NA,375,6,0.016,52,false,45.461488,2360.0,False,500,2.72,1,0,0,0,0,0,N/A,51
NA,375,6,0.016,53,false,45.461483,2350.0,False,500,2.72,1,0,0,0,0,0,N/A,52
NA,375,6,0.016,54,false,45.461479,2330.0,False,500,2.72,1,0,0,0,0,0,N/A,53
NA,375,6,0.016,55,false,45.461474,2320.0,False,500,2.72,1,0,0,0,0,0,N/A,54
NA,375,6,0.016,56,false,45.46147,2310.0,False,500,2.72,1,0,0,0,0,0,N/A,55
NA,375,6,0.016,57,false,45.461466,2290.0,False,500,2.72,1,0,0,0,0,0,N/A,56
NA,375,6,0.016,58,false,45.461462,2280.0,False,500,2.72,1,0,0,0,0,0,N/A,57
NA,375,6,0.016,59,false,45.461458,2270.0,False,500,2.72,1,0,0,0,0,0,N/A,58
NA,375,6,0.016,60,false,45.461454,2250.0,False,500,2.72,1,0,0,0,0,0,N/A,59
NA,375,6,0.016,61,false,45.461449,2240.0,False,500,2.72,1,0,0,0,0,0,N/A,60
NA,375,6,0.016,62,false,45.461445,2230.0,False,500,2.72,1,0,0,0,0,0,N/A,61
NA,375,6,0.016,63,false,45.461441,2220.0,False,500,2.72,1,0,0,0,0,0,N/A,62
NA,375,6,0.016,64,false,45.461437,2200.0,False,500,2.72,1,0,0,0,0,0,N/A,63
NA,375,6,0.016,65,false,45.461434,2190.0,False,500,2.72,1,0,0,0,0,0,N/A,64
NA,375,6,0.016,66,false,45.46143,2180.0,False,500,2.72,1,0,0,0,0,0,N/A,65
NA,375,6,0.016,67,false,45.461426,2160.0,False,500,2.72,1,0,0,0,0,0,N/A,66
NA,375,6,0.016,68,false,45.461422,2150.0,False,500,2.72,1,0,0,0,0,0,N/A,67
NA,375,6,0.016,69,false,45.461419,2140.0,False,500,2.72,1,0,0,0,0,0,N/A,68
NA,375,6,0.016,70,false,45.461415,2120.0,False,500,2.72,1,0,0,0,0,0,N/A,69
NA,375,6,0.016,71,false,45.461411,2110.0,False,500,2.72,1,0,0,0,0,0,N/A,70
NA,375,6,0.016,72,false,45.461408,2100.0,False,500,2.72,1,0,0,0,0,0,N/A,71
NA,375,6,0.016,73,false,45.461404,2080.0,False,500,2.72,1,0,0,0,0,0,N/A,72
NA,375,6,0.016,74,false,45.461401,2070.0,False,500,2.72,1,0,0,0,0,0,N/A,73
NA,375,6,0.016,75,false,45.461397,2060.0,False,500,2.72,1,0,0,0,0,0,N/A,74
NA,375,6,0.016,76,false,45.461394,2040.0,False,500,2.72,1,0,0,0,0,0,N/A,75
NA,375,6,0.016,77,false,45.461391,2029.9999999999998,False,500,2.72,1,0,0,0,0,0,N/A,76
NA,375,6,0.016,78,false,45.461387,2020.0,False,500,2.72,1,0,0,0,0,0,N/A,77
NA,375,6,0.016,79,false,45.461384,2000.0,False,500,2.72,1,0,0,0,0,0,N/A,78
NA,375,6,0.016,80,false,45.461381,1990.0,False,500,2.72,1,0,0,0,0,0,N/A,79
NA,375,6,0.016,81,false,45.461378,1980.0,False,500,2.72,1,0,0,0,0,0,N/A,80
NA,375,6,0.016,82,false,45.461375,1960.0,False,500,2.72,1,0,0,0,0,0,N/A,81
NA,375,6,0.016,83,false,45.461371,1950.0,False,500,2.72,1,0,0,0,0,0,N/A,82
NA,375,6,0.016,84,false,45.461368,1940.0,False,500,2.72,1,0,0,0,0,0,N/A,83
NA,375,6,0.016,85,false,45.461365,1920.0,False,500,2.72,1,0,0,0,0,0,N/A,84
NA,375,6,0.016,86,false,45.461362,1910.0,False,500,2.72,1,0,0,0,0,0,N/A,85
NA,375,6,0.016,87,false,45.461359,1900.0,False,500,2.72,1,0,0,0,0,0,N/A,86
NA,375,6,0.016,88,false,45.461356,1890.0,False,500,2.72,1,0,0,0,0,0,N/A,87
NA,375,6,0.016,89,false,45.461354,1870.0,False,500,2.72,1,0,0,0,0,0,N/A,88
NA,375,6,0.016,90,false,45.461351,1860.0,False,500,2.72,1,0,0,0,0,0,N/A,89
NA,375,6,0.016,91,false,45.461348,1850.0,False,500,2.72,1,0,0,0,0,0,N/A,90
NA,375,6,0.016,92,false,45.461345,1830.0,False,500,2.72,1,0,0,0,0,0,N/A,91
NA,375,6,0.016,93,false,45.461342,1820.0,False,500,2.72,1,0,0,0,0,0,N/A,92
NA,375,6,0.016,94,false,45.46134,1810.0,False,500,2.72,1,0,0,0,0,0,N/A,93
NA,375,6,0.016,95,false,45.461337,1790.0,False,500,2.72,1,0,0,0,0,0,N/A,94
NA,375,6,0.016,96,false,45.461334,1780.0,False,500,2.72,1,0,0,0,0,0,N/A,95
NA,375,6,0.016,97,false,45.461332,1770.0,False,500,2.72,1,0,0,0,0,0,N/A,96
NA,375,6,0.016,98,false,45.461329,1750.0,False,500,2.72,1,0,0,0,0,0,N/A,97
NA,375,6,0.016,99,false,45.461327,1740.0,False,500,2.72,1,0,0,0,0,0,N/A,98
NA,375,6,0.016,100,false,45.461324,1730.0,False,500,2.72,1,0,0,0,0,0,N/A,99
NA,375,6,0.016,101,false,45.461322,1710.0,False,500,2.72,1,0,0,0,0,0,N/A,100
NA,375,6,0.016,102,false,45.461319,1700.0,False,500,2.72,1,0,0,0,0,0,N/A,101
NA,375,6,0.016,103,false,45.461317,1690.0,False,500,2.72,1,0,0,0,0,0,N/A,102
NA,375,6,0.016,104,false,45.461315,1670.0,False,500,2.72,1,0,0,0,0,0,N/A,103
NA,375,6,0.016,105,false,45.461312,1660.0,False,500,2.72,1,0,0,0,0,0,N/A,104
NA,375,6,0.016,106,false,45.46131,1650.0,False,500,2.72,1,0,0,0,0,0,N/A,105
NA,375,6,0.016,107,false,45.461308,1630.0,False,500,2.72,1,0,0,0,0,0,N/A,106
NA,375,6,0.016,108,false,45.461306,1620.0,False,500,2.72,1,0,0,0,0,0,N/A,107
NA,375,6,0.016,109,false,45.461303,1610.0,False,500,2.72,1,0,0,0,0,0,N/A,108
NA,375,6,0.016,110,false,45.461301,1590.0,False,500,2.72,1,0,0,0,0,0,N/A,109
NA,375,6,0.016,111,false,45.461299,1580.0,False,500,2.72,1,0,0,0,0,0,N/A,110
NA,375,6,0.016,112,false,45.461297,1570.0,False,500,2.72,1,0,0,0,0,0,N/A,111
NA,375,6,0.016,113,false,45.461295,1560.0,False,500,2.72,1,0,0,0,0,0,N/A,112
NA,375,6,0.016,114,false,45.461293,1540.0,False,500,2.72,1,0,0,0,0,0,N/A,113
NA,375,6,0.016,115,false,45.461291,1530.0,False,500,2.72,1,0,0,0,0,0,N/A,114
NA,375,6,0.016,116,false,45.461289,1520.0,False,500,2.72,1,0,0,0,0,0,N/A,115
NA,375,6,0.016,117,false,45.461287,1500.0,False,500,2.72,1,0,0,0,0,0,N/A,116
NA,375,6,0.016,118,false,45.461285,1490.0,False,500,2.72,1,0,0,0,0,0,N/A,117
NA,375,6,0.016,119,false,45.461283,1480.0,False,500,2.72,1,0,0,0,0,0,N/A,118
NA,375,6,0.016,120,false,45.461281,1460.0,False,500,2.72,1,0,0,0,0,0,N/A,119
NA,375,6,0.016,121,false,45.461279,1450.0,False,500,2.72,1,0,0,0,0,0,N/A,120
NA,375,6,0.016,122,false,45.461277,1440.0,False,500,2.72,1,0,0,0,0,0,N/A,121
NA,375,6,0.016,123,false,45.461275,1420.0,False,500,2.72,1,0,0,0,0,0,N/A,122
NA,375,6,0.016,124,false,45.461273,1410.0,False,500,2.72,1,0,0,0,0,0,N/A,123
NA,375,6,0.016,125,false,45.461271,1400.0,False,500,2.72,1,0,0,0,0,0,N/A,124
NA,375,6,0.016,126,false,45.46127,1380.0,False,500,2.72,1,0,0,0,0,0,N/A,125
NA,375,6,0.016,127,false,45.461268,1370.0,False,500,2.72,1,0,0,0,0,0,N/A,126
NA,375,6,0.016,128,false,45.461266,1360.0,False,500,2.72,1,0,0,0,0,0,N/A,127
NA,375,6,0.016,129,false,45.461264,1340.0,False,500,2.72,1,0,0,0,0,0,N/A,128
NA,375,6,0.016,130,false,45.461263,1330.0,False,500,2.72,1,0,0,0,0,0,N/A,129
NA,375,6,0.016,131,false,45.461261,1320.0,False,500,2.72,1,0,0,0,0,0,N/A,130
NA,375,6,0.016,132,false,45.461259,1300.0,False,500,2.72,1,0,0,0,0,0,N/A,131
NA,375,6,0.016,133,false,45.461258,1290.0,False,500,2.72,1,0,0,0,0,0,N/A,132
NA,375,6,0.016,134,false,45.461256,1280.0,False,500,2.72,1,0,0,0,0,0,N/A,133
NA,375,6,0.016,135,false,45.461255,1260.0,False,500,2.72,1,0,0,0,0,0,N/A,134
NA,375,6,0.016,136,false,45.461253,1250.0,False,500,2.72,1,0,0,0,0,0,N/A,135
NA,375,6,0.016,137,false,45.461252,1240.0,False,500,2.72,1,0,0,0,0,0,N/A,136
NA,375,6,0.016,138,false,45.46125,1230.0,False,500,2.72,1,0,0,0,0,0,N/A,137
NA,375,6,0.016,139,false,45.461248,1210.0,False,500,2.72,1,0,0,0,0,0,N/A,138
NA,375,6,0.016,140,false,45.461247,1200.0,False,500,2.72,1,0,0,0,0,0,N/A,139
NA,375,6,0.016,141,false,45.461246,1190.0,False,500,2.72,1,0,0,0,0,0,N/A,140
NA,375,6,0.016,142,false,45.461244,1170.0,False,500,2.72,1,0,0,0,0,0,N/A,141
NA,375,6,0.016,143,false,45.461243,1160.0,False,500,2.72,1,0,0,0,0,0,N/A,142
NA,375,6,0.016,144,false,45.461241,1150.0,False,500,2.72,1,0,0,0,0,0,N/A,143
NA,375,6,0.016,145,false,45.46124,1130.0,False,500,2.72,1,0,0,0,0,0,N/A,144
NA,375,6,0.016,146,false,45.461238,1120.0,False,500,2.72,1,0,0,0,0,0,N/A,145
NA,375,6,0.016,147,false,45.461237,1110.0,False,500,2.72,1,0,0,0,0,0,N/A,146
NA,375,6,0.016,148,false,45.461236,1090.0,False,500,2.72,1,0,0,0,0,0,N/A,147
NA,375,6,0.016,149,false,45.461234,1080.0,False,500,2.72,1,0,0,0,0,0,N/A,148
NA,375,6,0.016,150,false,45.461233,1070.0,False,500,2.72,1,0,0,0,0,0,N/A,149
NA,375,6,0.016,151,false,45.461232,1050.0,False,500,2.72,1,0,0,0,0,0,N/A,150
NA,375,6,0.016,152,false,45.46123,1040.0,False,500,2.72,1,0,0,0,0,0,N/A,151
NA,375,6,0.016,153,false,45.461229,1030.0,False,500,2.72,1,0,0,0,0,0,N/A,152
NA,375,6,0.016,154,false,45.461228,1010.0,False,500,2.72,1,0,0,0,0,0,N/A,153
NA,375,6,0.016,155,false,45.461227,1000.0,False,500,2.72,1,0,0,0,0,0,N/A,154
NA,375,6,0.016,156,false,45.461226,990.0,False,500,2.72,1,0,0,0,0,0,N/A,155
NA,375,6,0.016,157,false,45.461224,970.0,False,500,2.72,1,0,0,0,0,0,N/A,156
NA,375,6,0.016,158,false,45.461223,960.0,False,500,2.72,1,0,0,0,0,0,N/A,157
NA,375,6,0.016,159,false,45.461222,950.0,False,500,2.72,1,0,0,0,0,0,N/A,158
NA,375,6,0.016,160,false,45.461221,930.0,False,500,2.72,1,0,0,0,0,0,N/A,159
NA,375,6,0.016,161,false,45.46122,920.0,False,500,2.72,1,0,0,0,0,0,N/A,160
NA,375,6,0.016,162,false,45.461219,910.0,False,500,2.72,1,0,0,0,0,0,N/A,161
NA,375,6,0.016,163,false,45.461217,900.0,False,500,2.72,1,0,0,0,0,0,N/A,162
NA,375,6,0.016,164,false,45.461216,880.0,False,500,2.72,1,0,0,0,0,0,N/A,163
NA,375,6,0.016,165,false,45.461215,870.0,False,500,2.72,1,0,0,0,0,0,N/A,164
NA,375,6,0.016,166,false,45.461214,860.0,False,500,2.72,1,0,0,0,0,0,N/A,165
NA,375,6,0.016,167,false,45.461213,840.0,False,500,2.72,1,0,0,0,0,0,N/A,166
NA,375,6,0.016,168,false,45.461212,830.0,False,500,2.72,1,0,0,0,0,0,N/A,167
NA,375,6,0.016,169,false,45.461211,820.0,False,500,2.72,1,0,0,0,0,0,N/A,168
NA,375,6,0.016,170,false,45.46121,800.0,False,500,2.72,1,0,0,0,0,0,N/A,169
NA,375,6,0.016,171,false,45.461209,790.0,False,500,2.72,1,0,0,0,0,0,N/A,170
NA,375,6,0.016,172,false,45.461208,780.0,False,500,2.72,1,0,0,0,0,0,N/A,171
NA,375,6,0.016,173,false,45.461207,760.0,False,500,2.72,1,0,0,0,0,0,N/A,172
NA,375,6,0.016,174,false,45.461206,750.0,False,500,2.72,1,0,0,0,0,0,N/A,173
NA,375,6,0.016,175,false,45.461205,740.0,False,500,2.72,1,0,0,0,0,0,N/A,174
NA,375,6,0.016,176,false,45.461204,730.0,False,500,2.72,1,0,0,0,0,0,N/A,175
NA,375,6,0.016,177,false,45.461203,710.0,False,500,2.72,1,0,0,0,0,0,N/A,176
NA,375,6,0.016,178,false,45.461202,700.0,False,500,2.72,1,0,0,0,0,0,N/A,177
NA,375,6,0.016,179,false,45.461201,690.0,False,500,2.72,1,0,0,0,0,0,N/A,178
NA,375,6,0.016,180,false,45.4612,670.0,False,500,2.72,1,0,0,0,0,0,N/A,179
NA,375,6,0.016,181,false,45.4612,660.0,False,500,2.72,1,0,0,0,0,0,N/A,180
NA,375,6,0.016,182,false,45.461199,650.0,False,500,2.72,1,0,0,0,0,0,N/A,181
NA,375,6,0.016,183,false,45.461198,630.0,False,500,2.72,1,0,0,0,0,0,N/A,182
NA,375,6,0.016,184,false,45.461197,620.0,False,500,2.72,1,0,0,0,0,0,N/A,183
NA,375,6,0.016,185,false,45.461196,610.0,False,500,2.72,1,0,0,0,0,0,N/A,184
NA,375,6,0.016,186,false,45.461195,590.0,False,500,2.72,1,0,0,0,0,0,N/A,185
NA,375,6,0.016,187,false,45.461195,580.0,False,500,2.72,1,0,0,0,0,0,N/A,186
NA,375,6,0.016,188,false,45.461194,570.0,False,500,2.72,1,0,0,0,0,0,N/A,187
NA,375,6,0.016,189,false,45.461193,560.0,False,500,2.72,1,0,0,0,0,0,N/A,188
NA,375,6,0.016,190,false,45.461192,540.0,False,500,2.72,1,0,0,0,0,0,N/A,189
NA,375,6,0.016,191,false,45.461191,530.0,False,500,2.72,1,0,0,0,0,0,N/A,190
NA,375,6,0.016,192,false,45.461191,520.0,False,500,2.72,1,0,0,0,0,0,N/A,191
NA,375,6,0.016,193,false,45.46119,500.0,False,500,2.72,1,0,0,0,True,True,45.147353,192
NA,375,6,0.016,194,,45.145583,490.0,False,500,2.72,1,0,0,0,True,True,44.831746,193
NA,375,6,0.016,195,,44.830042,480.0,False,500,2.72,1,0,0,0,True,True,44.516139,194
NA,375,6,0.016,196,,44.514439,470.0,False,500,2.72,1,0,0,0,True,True,44.200532,195
NA,375,6,0.016,197,,44.198832,460.0,False,500,2.72,1,0,0,0,True,True,43.884925,196
NA,375,6,0.016,198,,43.883297,450.0,False,500,2.72,1,0,0,0,True,True,43.569318,197
NA,375,6,0.016,199,,43.567691,440.0,False,500,2.72,1,0,0,0,True,True,43.253711,198
NA,375,6,0.016,200,,43.252077,430.0,False,500,2.72,1,0,0,0,True,True,42.938104,199
NA,375,6,0.016,201,,42.936543,420.0,False,500,2.72,1,0,0,0,True,True,42.622497,200
NA,375,6,0.016,202,,42.620936,410.0,False,500,2.72,1,0,0,0,True,True,42.30689,201
NA,375,6,0.016,203,,42.30533,400.0,False,500,2.72,1,0,0,0,True,True,41.991283,202
NA,375,6,0.016,204,,41.989792,390.0,False,500,2.72,1,0,0,0,True,True,41.675676,203
NA,375,6,0.016,205,,41.674182,380.0,False,500,2.72,1,0,0,0,True,True,41.360069,204
NA,375,6,0.016,206,,41.358575,370.0,False,500,2.72,1,0,0,0,True,True,41.044462,205
NA,375,6,0.016,207,,41.043037,360.0,False,500,2.72,1,0,0,0,True,True,40.728855,206
NA,375,6,0.016,208,,40.72743,340.0,False,500,2.72,1,0,0,0,True,True,40.413248,207
NA,375,6,0.016,209,,40.411824,330.0,False,500,2.72,1,0,0,0,True,True,40.097641,208
NA,375,6,0.016,210,,40.096289,320.0,False,500,2.72,1,0,0,0,True,True,39.782034,209
NA,375,6,0.016,211,,39.780683,310.0,False,500,2.72,1,0,0,0,True,True,39.466427,210
NA,375,6,0.016,212,,39.465076,300.0,False,500,2.72,1,0,0,0,True,True,39.15082,211
NA,375,6,0.016,213,,39.149538,290.0,False,500,2.72,1,0,0,0,True,True,38.835213,212
NA,375,6,0.016,214,,38.833932,280.0,False,500,2.72,1,0,0,0,True,True,38.519606,213
NA,375,6,0.016,215,,38.518322,270.0,False,500,2.72,1,0,0,0,True,True,38.203999,214
NA,375,6,0.016,216,,38.202715,260.0,False,500,2.72,1,0,0,0,True,True,37.888392,215
NA,375,6,0.016,217,,37.887177,250.0,False,500,2.72,1,0,0,0,True,True,37.572785,216
NA,375,6,0.016,218,,37.571571,240.0,False,500,2.72,1,0,0,0,True,True,37.257178,217
NA,375,6,0.016,219,,37.255964,220.0,False,500,2.72,1,0,0,0,True,True,36.941571,218
NA,375,6,0.016,220,,36.940423,210.0,False,500,2.72,1,0,0,0,True,True,36.625964,219
NA,375,6,0.016,221,,36.62482,200.0,False,500,2.72,1,0,0,0,True,True,36.310357,220
NA,375,6,0.016,222,,36.309248,190.0,True,500,2.72,1,0,0,0,True,True,35.99475,221
NA,375,6,0.016,223,,35.993641,180.0,True,500,2.72,1,0,0,0,True,True,35.679143,222
NA,375,6,0.016,224,,35.678069,170.0,True,500,2.72,1,0,0,0,True,True,35.363536,223
NA,375,6,0.016,225,,35.362459,160.0,True,500,2.72,1,0,0,0,True,True,35.047929,224
NA,375,6,0.016,226,,35.04689,150.0,True,500,2.72,1,0,0,0,True,True,34.732322,225
NA,375,6,0.016,227,,34.731284,130.0,True,500,2.72,1,0,0,0,True,True,34.416715,226
NA,375,6,0.016,228,,34.415712,120.0,True,500,2.72,1,0,0,0,True,True,34.101108,227
NA,375,6,0.016,229,,34.10014,110.0,True,500,2.72,1,0,0,0,True,True,33.785501,228
NA,375,6,0.016,230,,33.78453,100.0,True,500,2.72,1,0,0,0,True,True,33.469894,229
NA,375,6,0.016,231,,33.468958,90.0,True,500,2.72,1,0,0,0,True,True,33.154287,230
NA,375,6,0.016,232,,33.153351,80.0,True,500,2.72,1,0,0,0,True,True,32.83868,231
NA,375,6,0.016,233,,32.837779,60.0,True,500,2.72,1,0,0,0,True,True,32.523073,232
NA,375,6,0.016,234,,32.522173,50.0,True,500,2.72,1,0,0,0,True,True,32.207466,233
NA,375,6,0.016,235,,32.2066,40.0,True,500,2.72,1,0,0,0,True,True,31.891859,234
NA,375,6,0.016,236,,31.890994,30.0,True,500,2.72,1,0,0,0,True,True,31.576252,235
NA,375,6,0.016,237,,31.575422,20.0,True,500,2.72,1,0,0,0,True,True,31.260645,236
NA,375,6,0.016,238,,31.259815,0.0,True,500,2.72,1,0,0,0,True,True,30.945038,237
NA,375,6,0.016,239,,30.944243,-10.0,True,500,2.72,1,0,0,0,True,True,30.629431,238
NA,375,6,0.016,240,,30.628633,-20.0,True,500,2.72,1,0,0,0,True,True,30.313824,239
NA,375,6,0.016,241,,30.313061,-30.0,True,500,2.72,1,0,0,0,True,True,29.998217,240
NA,375,6,0.016,242,,29.997455,-50.0,True,500,2.72,1,0,0,0,True,True,29.68261,241
NA,375,6,0.016,243,,29.681886,-60.0,True,500,2.72,1,0,0,0,True,True,29.367003,242
NA,375,6,0.016,244,,29.36628,-70.0,True,500,2.72,1,0,0,0,True,True,29.051396,243
NA,375,6,0.016,245,,29.050701,-80.0,True,500,2.72,1,0,0,0,True,True,28.735789,244
NA,375,6,0.016,246,,28.735098,-100.0,True,500,2.72,1,0,0,0,True,True,28.420182,245
NA,375,6,0.016,247,,28.419528,-110.0,True,500,2.72,1,0,0,0,True,True,28.104575,246
NA,375,6,0.016,248,,28.10392,-120.0,True,500,2.72,1,0,0,0,True,True,27.788968,247
NA,375,6,0.016,249,,27.788311,-130.0,True,500,2.72,1,0,0,0,True,True,27.473361,248
NA,375,6,0.016,250,,27.472739,-150.0,True,500,2.72,1,0,0,0,True,True,27.157754,249
NA,375,6,0.016,251,,27.157131,-160.0,True,500,2.72,1,0,0,0,True,True,26.842147,250
NA,375,6,0.016,252,,26.841561,-170.0,True,500,2.72,1,0,0,0,True,True,26.52654,251
NA,375,6,0.016,253,,26.525953,-190.0,True,500,2.72,1,0,0,0,True,True,26.210933,252
NA,375,6,0.016,254,,26.210383,-200.0,True,500,2.72,1,0,0,0,True,True,25.895326,253
NA,375,6,0.016,255,,25.894776,-210.0,True,500,2.72,1,0,0,0,True,True,25.579719,254
NA,375,6,0.016,256,,25.579167,-230.0,True,500,2.72,1,0,0,0,True,True,25.264112,255
NA,375,6,0.016,257,,25.263596,-240.0,True,500,2.72,1,0,0,0,True,True,24.948505,256
NA,375,6,0.016,258,,24.94799,-250.0,True,500,2.72,1,0,0,0,True,True,24.632898,257
NA,375,6,0.016,259,,24.632416,-270.0,True,500,2.72,1,0,0,0,True,True,24.317291,258
NA,375,6,0.016,260,,24.316812,-280.0,True,500,2.72,1,0,0,0,True,True,24.001684,259
NA,375,6,0.016,261,,24.001204,-300.0,True,500,2.72,1,0,0,0,True,True,23.686077,260
NA,375,6,0.016,262,,23.685632,-310.0,True,500,2.72,1,0,0,0,True,True,23.37047,261
NA,375,6,0.016,263,,23.370025,-320.0,True,500,2.72,1,0,0,0,True,True,23.054863,262
NA,375,6,0.016,264,,23.054452,-340.0,True,500,2.72,1,0,0,0,True,True,22.739256,263
NA,375,6,0.016,265,,22.738846,-350.0,True,500,2.72,1,0,0,0,True,True,22.423649,264
NA,375,6,0.016,266,,22.423239,-370.0,True,500,2.72,1,0,0,0,True,True,22.108042,265
NA,375,6,0.016,267,,22.107667,-380.0,True,500,2.72,1,0,0,0,True,True,21.792435,266
NA,375,6,0.016,268,,21.792061,-400.0,True,500,2.72,1,0,0,0,True,True,21.476828,267
NA,375,6,0.016,269,,21.476453,-410.0,True,500,2.72,1,0,0,0,True,True,21.161221,268
NA,375,6,0.016,270,,21.160881,-430.0,True,500,2.72,1,0,0,0,True,True,20.845614,269
