collision,total_steps,request_simulat_time,fixed_delta_seconds,current_simulat_time,stop_run,e_veloc,TTC,ttc_less_than_200,TTC_threshold,pedestrian_velocity,SAW_WALKER_cam1,SAW_WALKER_cam4,delay_count,delay_threshold,GLOBAL_BRAKE,apply_brake,new_velocity,frame_number
NA,375,6,0.016,1,false,60.673783,1210.0,False,500,1.72,1,0,0,0,0,0,N/A,0
NA,375,6,0.016,2,false,60.043266,1200.0,False,500,1.72,1,0,0,0,0,0,N/A,1
NA,375,6,0.016,3,false,59.840866,1190.0,False,500,1.72,1,0,0,0,0,0,N/A,2
NA,375,6,0.016,4,false,59.809891,1170.0,False,500,1.72,1,0,0,0,0,0,N/A,3
NA,375,6,0.016,5,false,59.808659,1150.0,False,500,1.72,1,0,0,0,0,0,N/A,4
NA,375,6,0.016,6,false,59.80978,1130.0,False,500,1.72,1,0,0,0,0,0,N/A,5
NA,375,6,0.016,7,false,59.809746,1110.0,False,500,1.72,1,0,0,0,0,0,N/A,6
NA,375,6,0.016,8,false,59.809744,1090.0,False,500,1.72,1,0,0,0,0,0,N/A,7
NA,375,6,0.016,9,false,59.809816,1080.0,False,500,1.72,1,0,0,0,0,0,N/A,8
NA,375,6,0.016,10,false,59.809892,1060.0,False,500,1.72,1,0,0,0,0,0,N/A,9
NA,375,6,0.016,11,false,59.825957,1040.0,False,500,1.72,1,0,0,0,0,0,N/A,10
NA,375,6,0.016,12,false,59.874677,1020.0,False,500,1.72,1,0,0,0,0,0,N/A,11
NA,375,6,0.016,13,false,59.902244,1000.0,False,500,1.72,1,0,0,0,0,0,N/A,12
NA,375,6,0.016,14,false,59.903862,980.0,False,500,1.72,1,0,0,0,0,0,N/A,13
NA,375,6,0.016,15,false,59.903915,970.0,False,500,1.72,1,0,0,0,0,0,N/A,14
NA,375,6,0.016,16,false,59.903895,950.0,False,500,1.72,1,0,0,0,0,0,N/A,15
NA,375,6,0.016,17,false,59.903876,930.0,False,500,1.72,1,0,0,0,0,0,N/A,16
NA,375,6,0.016,18,false,59.903862,910.0,False,500,1.72,1,0,0,0,0,0,N/A,17
NA,375,6,0.016,19,false,59.903838,900.0,False,500,1.72,1,0,0,0,0,0,N/A,18
NA,375,6,0.016,20,false,59.90382,880.0,False,500,1.72,1,0,0,0,0,0,N/A,19
NA,375,6,0.016,21,false,59.903801,860.0,False,500,1.72,1,0,0,0,0,0,N/A,20
NA,375,6,0.016,22,false,59.903776,840.0,False,500,1.72,1,0,0,0,0,0,N/A,21
NA,375,6,0.016,23,false,59.903758,830.0,False,500,1.72,1,0,0,0,0,0,N/A,22
NA,375,6,0.016,24,false,59.903741,810.0,False,500,1.72,1,0,0,0,0,0,N/A,23
NA,375,6,0.016,25,false,59.903725,790.0,False,500,1.72,1,0,0,0,0,0,N/A,24
NA,375,6,0.016,26,false,59.903704,780.0,False,500,1.72,1,0,0,0,0,0,N/A,25
NA,375,6,0.016,27,false,59.903684,760.0,False,500,1.72,1,0,0,0,0,0,N/A,26
NA,375,6,0.016,28,false,59.90366,740.0,False,500,1.72,1,0,0,0,0,0,N/A,27
NA,375,6,0.016,29,false,59.903644,730.0,False,500,1.72,1,0,0,0,0,0,N/A,28
NA,375,6,0.016,30,false,59.903623,710.0,False,500,1.72,1,0,0,0,0,0,N/A,29
NA,375,6,0.016,31,false,59.903604,690.0,False,500,1.72,1,0,0,0,0,0,N/A,30
NA,375,6,0.016,32,false,59.903587,680.0,False,500,1.72,1,0,0,0,0,0,N/A,31
NA,375,6,0.016,33,false,59.903571,660.0,False,500,1.72,1,0,0,0,0,0,N/A,32
NA,375,6,0.016,34,false,59.903557,640.0,False,500,1.72,1,0,0,0,0,0,N/A,33
NA,375,6,0.016,35,false,59.903544,630.0,False,500,1.72,1,0,0,0,0,0,N/A,34
NA,375,6,0.016,36,false,59.903533,610.0,False,500,1.72,1,0,0,0,0,0,N/A,35
NA,375,6,0.016,37,false,59.903523,600.0,False,500,1.72,1,0,0,0,0,0,N/A,36
NA,375,6,0.016,38,false,59.903514,580.0,False,500,1.72,1,0,0,0,0,0,N/A,37
NA,375,6,0.016,39,false,59.903506,560.0,False,500,1.72,1,0,0,0,0,0,N/A,38
NA,375,6,0.016,40,false,59.903506,550.0,False,500,1.72,1,0,0,0,0,0,N/A,39
NA,375,6,0.016,41,false,59.9035,530.0,False,500,1.72,1,0,0,0,0,0,N/A,40
NA,375,6,0.016,42,false,59.903488,520.0,False,500,1.72,1,0,0,0,0,0,N/A,41
NA,375,6,0.016,43,false,59.903484,500.0,False,500,1.72,1,0,0,0,True,True,59.474526,42
NA,375,6,0.016,44,,59.476738,490.0,False,500,1.72,1,0,0,0,True,True,59.040549,43
NA,375,6,0.016,45,,59.043044,480.0,False,500,1.72,1,0,0,0,True,True,58.606572,44
NA,375,6,0.016,46,,58.609082,470.0,False,500,1.72,1,0,0,0,True,True,58.172595,45
NA,375,6,0.016,47,,58.175196,450.0,False,500,1.72,1,0,0,0,True,True,57.738618,46
NA,375,6,0.016,48,,57.741303,440.0,False,500,1.72,1,0,0,0,True,True,57.304641,47
NA,375,6,0.016,49,,57.307342,430.0,False,500,1.72,1,0,0,0,True,True,56.870664,48
NA,375,6,0.016,50,,56.873446,420.0,False,500,1.72,1,0,0,0,True,True,56.436687,49
NA,375,6,0.016,51,,56.439554,410.0,False,500,1.72,1,0,0,0,True,True,56.00271,50
NA,375,6,0.016,52,,56.005604,400.0,False,500,1.72,1,0,0,0,True,True,55.568733,51
NA,375,6,0.016,53,,55.571705,390.0,False,500,1.72,1,0,0,0,True,True,55.134756,52
NA,375,6,0.016,54,,55.137734,370.0,False,500,1.72,1,0,0,0,True,True,54.700779,53
NA,375,6,0.016,55,,54.703852,360.0,False,500,1.72,1,0,0,0,True,True,54.266802,54
NA,375,6,0.016,56,,54.26995,350.0,False,500,1.72,1,0,0,0,True,True,53.832825,55
