collision,total_steps,request_simulat_time,fixed_delta_seconds,current_simulat_time,stop_run,e_veloc,TTC,ttc_less_than_200,TTC_threshold,pedestrian_velocity,SAW_WALKER_cam1,SAW_WALKER_cam4,delay_count,delay_threshold,GLOBAL_BRAKE,apply_brake,new_velocity,frame_number
NA,375,6,0.016,1,false,178.300864,540.0,False,500,1.43,1,0,0,0,0,0,N/A,0
NA,375,6,0.016,2,false,50.710866,1870.0,False,500,1.43,1,0,0,0,0,0,N/A,1
NA,375,6,0.016,3,false,50.254022,1860.0,False,500,1.43,1,0,0,0,0,0,N/A,2
NA,375,6,0.016,4,false,49.646925,1870.0,False,500,1.43,1,0,0,0,0,0,N/A,3
NA,375,6,0.016,5,false,49.610908,1850.0,False,500,1.43,1,0,0,0,0,0,N/A,4
NA,375,6,0.016,6,false,49.610075,1830.0,False,500,1.43,1,0,0,0,0,0,N/A,5
NA,375,6,0.016,7,false,49.61006,1810.0,False,500,1.43,1,0,0,0,0,0,N/A,6
NA,375,6,0.016,8,false,49.610049,1790.0,False,500,1.43,1,0,0,0,0,0,N/A,7
NA,375,6,0.016,9,false,49.610041,1770.0,False,500,1.43,1,0,0,0,0,0,N/A,8
NA,375,6,0.016,10,false,49.610028,1750.0,False,500,1.43,1,0,0,0,0,0,N/A,9
NA,375,6,0.016,11,false,49.62398,1730.0,False,500,1.43,1,0,0,0,0,0,N/A,10
NA,375,6,0.016,12,false,49.65239,1710.0,False,500,1.43,1,0,0,0,0,0,N/A,11
NA,375,6,0.016,13,false,49.697298,1680.0,False,500,1.43,1,0,0,0,0,0,N/A,12
NA,375,6,0.016,14,false,49.707486,1660.0,False,500,1.43,1,0,0,0,0,0,N/A,13
NA,375,6,0.016,15,false,49.707716,1650.0,False,500,1.43,1,0,0,0,0,0,N/A,14
NA,375,6,0.016,16,false,49.707713,1630.0,False,500,1.43,1,0,0,0,0,0,N/A,15
NA,375,6,0.016,17,false,49.707696,1610.0,False,500,1.43,1,0,0,0,0,0,N/A,16
NA,375,6,0.016,18,false,49.707684,1590.0,False,500,1.43,1,0,0,0,0,0,N/A,17
NA,375,6,0.016,19,false,49.707664,1570.0,False,500,1.43,1,0,0,0,0,0,N/A,18
NA,375,6,0.016,20,false,49.70764,1550.0,False,500,1.43,1,0,0,0,0,0,N/A,19
NA,375,6,0.016,21,false,49.707618,1530.0,False,500,1.43,1,0,0,0,0,0,N/A,20
NA,375,6,0.016,22,false,49.707597,1510.0,False,500,1.43,1,0,0,0,0,0,N/A,21
NA,375,6,0.016,23,false,49.707569,1490.0,False,500,1.43,1,0,0,0,0,0,N/A,22
NA,375,6,0.016,24,false,49.707546,1470.0,False,500,1.43,1,0,0,0,0,0,N/A,23
NA,375,6,0.016,25,false,49.707524,1460.0,False,500,1.43,1,0,0,0,0,0,N/A,24
NA,375,6,0.016,26,false,49.7075,1440.0,False,500,1.43,1,0,0,0,0,0,N/A,25
NA,375,6,0.016,27,false,49.707477,1420.0,False,500,1.43,1,0,0,0,0,0,N/A,26
NA,375,6,0.016,28,false,49.707463,1400.0,False,500,1.43,1,0,0,0,0,0,N/A,27
NA,375,6,0.016,29,false,49.707443,1380.0,False,500,1.43,1,0,0,0,0,0,N/A,28
NA,375,6,0.016,30,false,49.707424,1360.0,False,500,1.43,1,0,0,0,0,0,N/A,29
NA,375,6,0.016,31,false,49.707407,1350.0,False,500,1.43,1,0,0,0,0,0,N/A,30
NA,375,6,0.016,32,false,49.707392,1330.0,False,500,1.43,1,0,0,0,0,0,N/A,31
NA,375,6,0.016,33,false,49.707377,1310.0,False,500,1.43,1,0,0,0,0,0,N/A,32
NA,375,6,0.016,34,false,49.707364,1290.0,False,500,1.43,1,0,0,0,0,0,N/A,33
NA,375,6,0.016,35,false,49.707346,1280.0,False,500,1.43,1,0,0,0,0,0,N/A,34
NA,375,6,0.016,36,false,49.707335,1260.0,False,500,1.43,1,0,0,0,0,0,N/A,35
NA,375,6,0.016,37,false,49.707325,1240.0,False,500,1.43,1,0,0,0,0,0,N/A,36
NA,375,6,0.016,38,false,49.707324,1220.0,False,500,1.43,1,0,0,0,0,0,N/A,37
NA,375,6,0.016,39,false,49.707316,1210.0,False,500,1.43,1,0,0,0,0,0,N/A,38
NA,375,6,0.016,40,false,49.707309,1190.0,False,500,1.43,1,0,0,0,0,0,N/A,39
NA,375,6,0.016,41,false,49.707303,1170.0,False,500,1.43,1,0,0,0,0,0,N/A,40
NA,375,6,0.016,42,false,49.707297,1150.0,False,500,1.43,1,0,0,0,0,0,N/A,41
NA,375,6,0.016,43,false,49.707292,1140.0,False,500,1.43,1,0,0,0,0,0,N/A,42
NA,375,6,0.016,44,false,49.707288,1120.0,False,500,1.43,1,0,0,0,0,0,N/A,43
NA,375,6,0.016,45,false,49.707284,1110.0,False,500,1.43,1,0,0,0,0,0,N/A,44
NA,375,6,0.016,46,false,49.707281,1090.0,False,500,1.43,1,0,0,0,0,0,N/A,45
NA,375,6,0.016,47,false,49.707277,1080.0,False,500,1.43,1,0,0,0,0,0,N/A,46
NA,375,6,0.016,48,false,49.707275,1060.0,False,500,1.43,1,0,0,0,0,0,N/A,47
NA,375,6,0.016,49,false,49.707272,1050.0,False,500,1.43,1,0,0,0,0,0,N/A,48
NA,375,6,0.016,50,false,49.70727,1030.0,False,500,1.43,1,0,0,0,0,0,N/A,49
NA,375,6,0.016,51,false,49.707267,1020.0,False,500,1.43,1,0,0,0,0,0,N/A,50
NA,375,6,0.016,52,false,49.707265,1000.0,False,500,1.43,1,0,0,0,0,0,N/A,51
NA,375,6,0.016,53,false,49.707267,990.0,False,500,1.43,1,0,0,0,0,0,N/A,52
NA,375,6,0.016,54,false,49.707265,980.0,False,500,1.43,1,0,0,0,0,0,N/A,53
NA,375,6,0.016,55,false,49.707263,960.0,False,500,1.43,1,0,0,0,0,0,N/A,54
NA,375,6,0.016,56,false,49.707261,950.0,False,500,1.43,1,0,0,0,0,0,N/A,55
NA,375,6,0.016,57,false,49.707259,930.0,False,500,1.43,1,0,0,0,0,0,N/A,56
NA,375,6,0.016,58,false,49.707257,920.0,False,500,1.43,1,0,0,0,0,0,N/A,57
NA,375,6,0.016,59,false,49.707255,900.0,False,500,1.43,1,0,0,0,0,0,N/A,58
NA,375,6,0.016,60,false,49.707253,890.0,False,500,1.43,1,0,0,0,0,0,N/A,59
NA,375,6,0.016,61,false,49.707251,870.0,False,500,1.43,1,0,0,0,0,0,N/A,60
NA,375,6,0.016,62,false,49.707249,860.0,False,500,1.43,1,0,0,0,0,0,N/A,61
NA,375,6,0.016,63,false,49.707247,850.0,False,500,1.43,1,0,0,0,0,0,N/A,62
NA,375,6,0.016,64,false,49.707245,830.0,False,500,1.43,1,0,0,0,0,0,N/A,63
NA,375,6,0.016,65,false,49.707242,820.0,False,500,1.43,1,0,0,0,0,0,N/A,64
NA,375,6,0.016,66,false,49.70724,800.0,False,500,1.43,1,0,0,0,0,0,N/A,65
NA,375,6,0.016,67,false,49.707238,790.0,False,500,1.43,1,0,0,0,0,0,N/A,66
NA,375,6,0.016,68,false,49.707235,770.0,False,500,1.43,1,0,0,0,0,0,N/A,67
NA,375,6,0.016,69,false,49.707233,760.0,False,500,1.43,1,0,0,0,0,0,N/A,68
NA,375,6,0.016,70,false,49.70723,740.0,False,500,1.43,1,0,0,0,0,0,N/A,69
NA,375,6,0.016,71,false,49.707228,730.0,False,500,1.43,1,0,0,0,0,0,N/A,70
NA,375,6,0.016,72,false,49.707225,710.0,False,500,1.43,1,0,0,0,0,0,N/A,71
NA,375,6,0.016,73,false,49.707222,700.0,False,500,1.43,1,0,0,0,0,0,N/A,72
NA,375,6,0.016,74,false,49.707219,690.0,False,500,1.43,1,0,0,0,0,0,N/A,73
NA,375,6,0.016,75,false,49.707217,670.0,False,500,1.43,1,0,0,0,0,0,N/A,74
NA,375,6,0.016,76,false,49.707214,660.0,False,500,1.43,1,0,0,0,0,0,N/A,75
NA,375,6,0.016,77,false,49.707212,640.0,False,500,1.43,1,0,0,0,0,0,N/A,76
NA,375,6,0.016,78,false,49.707209,630.0,False,500,1.43,1,0,0,0,0,0,N/A,77
NA,375,6,0.016,79,false,49.707206,610.0,False,500,1.43,1,0,0,0,0,0,N/A,78
NA,375,6,0.016,80,false,49.707204,600.0,False,500,1.43,1,0,0,0,0,0,N/A,79
NA,375,6,0.016,81,false,49.707201,580.0,False,500,1.43,1,0,0,0,0,0,N/A,80
NA,375,6,0.016,82,false,49.707198,570.0,False,500,1.43,1,0,0,0,0,0,N/A,81
NA,375,6,0.016,83,false,49.707196,550.0,False,500,1.43,1,0,0,0,0,0,N/A,82
NA,375,6,0.016,84,false,49.707193,540.0,False,500,1.43,1,0,0,0,0,0,N/A,83
NA,375,6,0.016,85,false,49.70719,530.0,False,500,1.43,1,0,0,0,0,0,N/A,84
NA,375,6,0.016,86,false,49.707188,510.0,False,500,1.43,1,0,0,0,0,0,N/A,85
NA,375,6,0.016,87,false,49.707186,500.0,False,500,1.43,1,0,0,0,True,True,49.263702,86
NA,375,6,0.016,88,,49.267464,490.0,False,500,1.43,1,0,0,0,True,True,48.816548,87
NA,375,6,0.016,89,,48.820555,480.0,False,500,1.43,1,0,0,0,True,True,48.369394,88
NA,375,6,0.016,90,,48.373424,470.0,False,500,1.43,1,0,0,0,True,True,47.92224,89
NA,375,6,0.016,91,,47.926351,450.0,False,500,1.43,1,0,0,0,True,True,47.475086,90
NA,375,6,0.016,92,,47.479216,440.0,False,500,1.43,1,0,0,0,True,True,47.027932,91
NA,375,6,0.016,93,,47.032143,430.0,False,500,1.43,1,0,0,0,True,True,46.580778,92
NA,375,6,0.016,94,,46.585004,420.0,False,500,1.43,1,0,0,0,True,True,46.133624,93
NA,375,6,0.016,95,,46.137938,410.0,False,500,1.43,1,0,0,0,True,True,45.68647,94
NA,375,6,0.016,96,,45.690865,400.0,False,500,1.43,1,0,0,0,True,True,45.239316,95
NA,375,6,0.016,97,,45.24374,390.0,False,500,1.43,1,0,0,0,True,True,44.792162,96
NA,375,6,0.016,98,,44.796653,380.0,False,500,1.43,1,0,0,0,True,True,44.345008,97
NA,375,6,0.016,99,,44.349512,370.0,False,500,1.43,1,0,0,0,True,True,43.897854,98
NA,375,6,0.016,100,,43.902442,360.0,False,500,1.43,1,0,0,0,True,True,43.4507,99
NA,375,6,0.016,101,,43.455311,350.0,False,500,1.43,1,0,0,0,True,True,43.003546,100
NA,375,6,0.016,102,,43.008234,340.0,False,500,1.43,1,0,0,0,True,True,42.556392,101
NA,375,6,0.016,103,,42.561103,320.0,False,500,1.43,1,0,0,0,True,True,42.109238,102
NA,375,6,0.016,104,,42.114024,310.0,False,500,1.43,1,0,0,0,True,True,41.662084,103
NA,375,6,0.016,105,,41.666882,300.0,False,500,1.43,1,0,0,0,True,True,41.21493,104
NA,375,6,0.016,106,,41.219745,290.0,False,500,1.43,1,0,0,0,True,True,40.767776,105
NA,375,6,0.016,107,,40.772679,280.0,False,500,1.43,1,0,0,0,True,True,40.320622,106
NA,375,6,0.016,108,,40.325528,270.0,False,500,1.43,1,0,0,0,True,True,39.873468,107
NA,375,6,0.016,109,,39.878473,260.0,False,500,1.43,1,0,0,0,True,True,39.426314,108
NA,375,6,0.016,110,,39.431342,240.0,False,500,1.43,1,0,0,0,True,True,38.97916,109
NA,375,6,0.016,111,,38.98426,230.0,False,500,1.43,1,0,0,0,True,True,38.532006,110
NA,375,6,0.016,112,,38.537119,220.0,False,500,1.43,1,0,0,0,True,True,38.084852,111
NA,375,6,0.016,113,,38.090058,210.0,False,500,1.43,1,0,0,0,True,True,37.637698,112
NA,375,6,0.016,114,,37.64292,200.0,False,500,1.43,1,0,0,0,True,True,37.190544,113
NA,375,6,0.016,115,,37.195777,190.0,True,500,1.43,1,0,0,0,True,True,36.74339,114
NA,375,6,0.016,116,,36.748701,170.0,True,500,1.43,1,0,0,0,True,True,36.296236,115
NA,375,6,0.016,117,,36.301606,160.0,True,500,1.43,1,0,0,0,True,True,35.849082,116
NA,375,6,0.016,118,,36.29415,150.0,True,500,1.43,1,0,0,0,True,True,35.401928,117
NA,375,6,0.016,119,,35.414689,140.0,True,500,1.43,1,0,0,0,True,True,34.954774,118
NA,375,6,0.016,120,,34.960374,120.0,True,500,1.43,1,0,0,0,True,True,34.50762,119
NA,375,6,0.016,121,,34.513158,110.0,True,500,1.43,1,0,0,0,True,True,34.060466,120
NA,375,6,0.016,122,,34.066049,100.0,True,500,1.43,1,0,0,0,True,True,33.613312,121
NA,375,6,0.016,123,,33.618909,90.0,True,500,1.43,1,0,0,0,True,True,33.166158,122
NA,375,6,0.016,124,,33.171806,70.0,True,500,1.43,1,0,0,0,True,True,32.719004,123
NA,375,6,0.016,125,,32.724704,60.0,True,500,1.43,1,0,0,0,True,True,32.27185,124
NA,375,6,0.016,126,,32.277598,50.0,True,500,1.43,1,0,0,0,True,True,31.824696,125
NA,375,6,0.016,127,,31.830459,30.0,True,500,1.43,1,0,0,0,True,True,31.377542,126
NA,375,6,0.016,128,,31.38336,20.0,True,500,1.43,1,0,0,0,True,True,30.930388,127
NA,375,6,0.016,129,,30.936258,10.0,True,500,1.43,1,0,0,0,True,True,30.483234,128
NA,375,6,0.016,130,,30.489111,-10.0,True,500,1.43,1,0,0,0,True,True,30.03608,129
NA,375,6,0.016,131,,30.042012,-20.0,True,500,1.43,1,0,0,0,True,True,29.588926,130
NA,375,6,0.016,132,,29.594903,-30.0,True,500,1.43,1,0,0,0,True,True,29.141772,131
NA,375,6,0.016,133,,29.147767,-50.0,True,500,1.43,1,0,0,0,True,True,28.694618,132
NA,375,6,0.016,134,,28.700674,-60.0,True,500,1.43,1,0,0,0,True,True,28.247464,133
NA,375,6,0.016,135,,28.253563,-80.0,True,500,1.43,1,0,0,0,True,True,27.80031,134
NA,375,6,0.016,136,,27.806429,-90.0,True,500,1.43,1,0,0,0,True,True,27.353156,135
NA,375,6,0.016,137,,27.359323,-110.0,True,500,1.43,1,0,0,0,True,True,26.906002,136
NA,375,6,0.016,138,,26.91222,-120.0,True,500,1.43,1,0,0,0,True,True,26.458848,137
NA,375,6,0.016,139,,26.465084,-140.0,True,500,1.43,1,0,0,0,True,True,26.011694,138
NA,375,6,0.016,140,,26.017979,-150.0,True,500,1.43,1,0,0,0,True,True,25.56454,139
NA,375,6,0.016,141,,25.570839,-170.0,True,500,1.43,1,0,0,0,True,True,25.117386,140
NA,375,6,0.016,142,,25.123741,-180.0,True,500,1.43,1,0,0,0,True,True,24.670232,141
NA,375,6,0.016,143,,24.676636,-200.0,True,500,1.43,1,0,0,0,True,True,24.223078,142
NA,375,6,0.016,144,,24.2295,-220.0,True,500,1.43,1,0,0,0,True,True,23.775924,143
NA,375,6,0.016,145,,23.782399,-230.0,True,500,1.43,1,0,0,0,True,True,23.32877,144
NA,375,6,0.016,146,,23.33526,-250.0,True,500,1.43,1,0,0,0,True,True,22.881616,145
NA,375,6,0.016,147,,22.888157,-270.0,True,500,1.43,1,0,0,0,True,True,22.434462,146
NA,375,6,0.016,148,,22.441019,-280.0,True,500,1.43,1,0,0,0,True,True,21.987308,147
NA,375,6,0.016,149,,21.993922,-300.0,True,500,1.43,1,0,0,0,True,True,21.540154,148
NA,375,6,0.016,150,,21.546776,-320.0,True,500,1.43,1,0,0,0,True,True,21.093,149
NA,375,6,0.016,151,,21.09968,-340.0,True,500,1.43,1,0,0,0,True,True,20.645846,150
NA,375,6,0.016,152,,20.652543,-360.0,True,500,1.43,1,0,0,0,True,True,20.198692,151
NA,375,6,0.016,153,,20.205432,-380.0,True,500,1.43,1,0,0,0,True,True,19.751538,152
NA,375,6,0.016,154,,19.758308,-390.0,True,500,1.43,1,0,0,0,True,True,19.304384,153
NA,375,6,0.016,155,,19.3112,-410.0,True,500,1.43,1,0,0,0,True,True,18.85723,154
NA,375,6,0.016,156,,18.864074,-430.0,True,500,1.43,1,0,0,0,True,True,18.410076,155
NA,375,6,0.016,157,,18.416948,-460.0,True,500,1.43,1,0,0,0,True,True,17.962922,156
NA,375,6,0.016,158,,17.969826,-480.0,True,500,1.43,1,0,0,0,True,True,17.515768,157
NA,375,6,0.016,159,,17.522688,-500.0,True,500,1.43,1,0,0,0,True,True,17.068614,158
NA,375,6,0.016,160,,17.075573,-520.0,True,500,1.43,1,0,0,0,True,True,16.62146,159
NA,375,6,0.016,161,,16.628458,-540.0,True,500,1.43,1,0,0,0,True,True,16.174306,160
NA,375,6,0.016,162,,16.181334,-570.0,True,500,1.43,1,0,0,0,True,True,15.727152,161
NA,375,6,0.016,163,,15.734195,-590.0,True,500,1.43,1,0,0,0,True,True,15.279998,162
NA,375,6,0.016,164,,15.287091,-620.0,True,500,1.43,1,0,0,0,True,True,14.832844,163
NA,375,6,0.016,165,,14.83997,-640.0,True,500,1.43,1,0,0,0,True,True,14.38569,164
NA,375,6,0.016,166,,14.392828,-670.0,True,500,1.43,1,0,0,0,True,True,13.938536,165
NA,375,6,0.016,167,,13.945706,-700.0,True,500,1.43,1,0,0,0,True,True,13.491382,166
NA,375,6,0.016,168,,13.498603,-730.0,True,500,1.43,1,0,0,0,True,True,13.044228,167
NA,375,6,0.016,169,,13.051464,-750.0,True,500,1.43,1,0,0,0,True,True,12.597074,168
NA,375,6,0.016,170,,12.604342,-780.0,True,500,1.43,1,0,0,0,True,True,12.14992,169
NA,375,6,0.016,171,,12.157244,-820.0,True,500,1.43,1,0,0,0,True,True,11.702766,170
NA,375,6,0.016,172,,11.710108,-850.0,True,500,1.43,1,0,0,0,True,True,11.255612,171
NA,375,6,0.016,173,,11.262985,-880.0,True,500,1.43,1,0,0,0,True,True,10.808458,172
NA,375,6,0.016,174,,10.815847,-920.0,True,500,1.43,1,0,0,0,True,True,10.361304,173
NA,375,6,0.016,175,,10.368752,-960.0,True,500,1.43,1,0,0,0,True,True,9.91415,174
NA,375,6,0.016,176,,9.921617,-1000.0,True,500,1.43,1,0,0,0,True,True,9.466996,175
NA,375,6,0.016,177,,9.474481,-1040.0,True,500,1.43,1,0,0,0,True,True,9.019842,176
NA,375,6,0.016,178,,9.027375,-1080.0,True,500,1.43,1,0,0,0,True,True,8.572688,177
NA,375,6,0.016,179,,8.580254,-1120.0,True,500,1.43,1,0,0,0,True,True,8.125534,178
NA,375,6,0.016,180,,8.133132,-1170.0,True,500,1.43,1,0,0,0,True,True,7.67838,179
NA,375,6,0.016,181,,7.686025,-1220.0,True,500,1.43,1,0,0,0,True,True,7.231226,180
NA,375,6,0.016,182,,7.238903,-1280.0,True,500,1.43,1,0,0,0,True,True,6.784072,181
NA,375,6,0.016,183,,6.791791,-1330.0,True,500,1.43,1,0,0,0,True,True,6.336918,182
NA,375,6,0.016,184,,6.344675,-1390.0,True,500,1.43,1,0,0,0,True,True,5.889764,183
NA,375,6,0.016,185,,5.897568,-1460.0,True,500,1.43,1,0,0,0,True,True,5.44261,184
NA,375,6,0.016,186,,5.450465,-1530.0,True,500,1.43,1,0,0,0,True,True,4.995456,185
NA,375,6,0.016,187,,5.003365,-1600.0,True,500,1.43,1,0,0,0,True,True,4.548302,186
NA,375,6,0.016,188,,4.556279,-1690.0,True,500,1.43,1,0,0,0,True,True,4.101148,187
NA,375,6,0.016,189,,4.109197,-1770.0,True,500,1.43,1,0,0,0,True,True,3.653994,188
NA,375,6,0.016,190,,3.662125,-1870.0,True,500,1.43,1,0,0,0,True,True,0.0,189
NA,375,6,0.016,191,,0.093102,-3150.0,True,500,1.43,1,0,0,0,True,True,0.0,190
NA,375,6,0.016,192,,0.069802,-3160.0,True,500,1.43,1,0,0,0,True,True,0.0,191
NA,375,6,0.016,193,,0.06935,-3160.0,True,500,1.43,1,0,0,0,True,True,0.0,192
NA,375,6,0.016,194,,0.068908,-3160.0,True,500,1.43,1,0,0,0,True,True,0.0,193
NA,375,6,0.016,195,,0.068469,-3160.0,True,500,1.43,1,0,0,0,True,True,0.0,194
NA,375,6,0.016,196,,0.068032,-3160.0,True,500,1.43,1,0,0,0,True,True,0.0,195
NA,375,6,0.016,197,,0.067599,-3160.0,True,500,1.43,1,0,0,0,True,True,0.0,196
NA,375,6,0.016,198,,0.067168,-3160.0,True,500,1.43,1,0,0,0,True,True,0.0,197
NA,375,6,0.016,199,,0.066739,-3160.0,True,500,1.43,1,0,0,0,True,True,0.0,198
NA,375,6,0.016,200,,0.066313,-3160.0,True,500,1.43,1,0,0,0,True,True,0.0,199
NA,375,6,0.016,201,,0.065893,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,200
NA,375,6,0.016,202,,0.06547,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,201
NA,375,6,0.016,203,,0.065055,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,202
NA,375,6,0.016,204,,0.064641,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,203
NA,375,6,0.016,205,,0.064228,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,204
NA,375,6,0.016,206,,0.063818,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,205
NA,375,6,0.016,207,,0.063412,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,206
NA,375,6,0.016,208,,0.063007,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,207
NA,375,6,0.016,209,,0.062604,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,208
NA,375,6,0.016,210,,0.062206,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,209
NA,375,6,0.016,211,,0.061809,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,210
NA,375,6,0.016,212,,0.061414,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,211
NA,375,6,0.016,213,,0.061024,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,212
NA,375,6,0.016,214,,0.060635,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,213
NA,375,6,0.016,215,,0.060247,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,214
NA,375,6,0.016,216,,0.059864,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,215
NA,375,6,0.016,217,,0.059482,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,216
NA,375,6,0.016,218,,0.059104,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,217
NA,375,6,0.016,219,,0.058728,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,218
NA,375,6,0.016,220,,0.058351,-3170.0,True,500,1.43,1,0,0,0,True,True,0.0,219
