frame,ped_height,sim_time,walker,ego,e_veloc,distance,walker_vel_ms,ego_vel_ms,ttc_less_than_200,walker_vel_mms,ego_vel_mms,TCC,TCC_threshold,w_location_x,w_location_y,w_location_z,e_location_x,e_location_y,e_location_z,w_rotation_pitch,w_rotation_yaw,w_rotation_roll,e_rotation_pitch,e_rotation_yaw,e_rotation_roll
0,1.8600000143051147,1,walker.pedestrian.0004,vehicle.nissan.patrol_2021,67.43415,38.29927062988281,0.0,18.73170826311477,False,0.0,0.01873170826311477,2040.0,500,92.15828704833984,13.049999237060547,1.1038999557495117,53.92890167236328,7.800017356872559,0.09767318516969681,0.08241988718509674,-90.0,3.3350566752687882e-09,-0.045133888721466064,0.0006612346624024212,-0.00027465817402116954
1,1.8600000143051147,2,walker.pedestrian.0004,vehicle.nissan.patrol_2021,66.862352,38.00232696533203,0.0786590501666069,18.572875625055588,False,7.86590501666069e-05,0.018572875625055586,2040.0,500,92.15828704833984,13.048741340637207,1.1038999557495117,54.225887298583984,7.800037860870361,0.09693831950426102,0.08241988718509674,-90.0,3.3350566752687882e-09,-0.05480543524026871,0.0027277907356619835,-0.0010681151179596782
2,1.8600000143051147,3,walker.pedestrian.0004,vehicle.nissan.patrol_2021,66.679096,37.7059211730957,0.1573181003332138,18.52197116602085,False,0.0001573181003332138,0.01852197116602085,2020.0,500,92.15828704833984,13.046223640441895,1.1038999557495117,54.52231979370117,7.800060749053955,0.0961465835571289,0.08241988718509674,-90.0,3.3350566752687882e-09,-0.06266015022993088,0.00617552362382412,-0.0023498532827943563
3,1.8600000143051147,4,walker.pedestrian.0004,vehicle.nissan.patrol_2021,66.646831,37.40959167480469,0.2359771430492401,18.51300864781888,False,0.0002359771430492401,0.01851300864781888,2000.0,500,92.15828704833984,13.042448043823242,1.1038999557495117,54.81866455078125,7.800093650817871,0.09531627595424652,0.08241988718509674,-90.0,3.3350566752687882e-09,-0.06976354867219925,0.010840853676199913,-0.003906249301508069
4,1.8600000143051147,5,walker.pedestrian.0004,vehicle.nissan.patrol_2021,66.642674,37.11324691772461,0.3146362006664276,18.51185398026789,False,0.0003146362006664276,0.01851185398026789,1970.0,500,92.15828704833984,13.03741455078125,1.1038999557495117,55.11499786376953,7.800143241882324,0.09445300698280334,0.08241988718509674,-90.0,3.3350566752687882e-09,-0.0763615071773529,0.016578303650021553,-0.005676269065588713
5,1.8600000143051147,6,walker.pedestrian.0004,vehicle.nissan.patrol_2021,66.642505,36.81687545776367,0.3932952284812927,18.511806984053074,False,0.00039329522848129274,0.018511806984053074,1950.0,500,92.15828704833984,13.031121253967285,1.1038999557495117,55.41134262084961,7.800215244293213,0.09355880320072174,0.08241988718509674,-90.0,3.3350566752687882e-09,-0.08241988718509674,0.023249613121151924,-0.007568360306322575
6,1.8600000143051147,7,walker.pedestrian.0004,vehicle.nissan.patrol_2021,66.642513,36.52048110961914,0.4719542860984802,18.51180917478224,False,0.0004719542860984802,0.01851180917478224,1920.0,500,92.15828704833984,13.02357006072998,1.1038999557495117,55.70768737792969,7.800313472747803,0.0926366001367569,0.08241988718509674,-90.0,3.3350566752687882e-09,-0.08791819214820862,0.030715983361005783,-0.009460448287427425
7,1.8600000143051147,8,walker.pedestrian.0004,vehicle.nissan.patrol_2021,66.642519,36.22406005859375,0.5506133437156677,18.511810874248663,False,0.0005506133437156677,0.018511810874248663,1900.0,500,92.15828704833984,13.01476001739502,1.1038999557495117,56.00404357910156,7.800443649291992,0.09168945252895355,0.08241988718509674,-90.0,3.3350566752687882e-09,-0.0928359255194664,0.03883908689022064,-0.011322020553052425
8,1.8600000143051147,9,walker.pedestrian.0004,vehicle.nissan.patrol_2021,66.642524,35.9276123046875,0.6292724013328552,18.511812186611404,False,0.0006292724013328552,0.018511812186611406,1880.0,500,92.15828704833984,13.004692077636719,1.1038999557495117,56.30039978027344,7.800609111785889,0.09072005748748779,0.08241988718509674,-90.0,3.3350566752687882e-09,-0.09722773730754852,0.04748248681426048,-0.013061522506177425
9,1.8600000143051147,10,walker.pedestrian.0004,vehicle.nissan.patrol_2021,66.642527,35.63114929199219,0.707931399345398,18.511813159083317,False,0.000707931399345398,0.018511813159083318,1850.0,500,92.15828704833984,12.993365287780762,1.1038999557495117,56.59675979614258,7.800812721252441,0.08973117917776108,0.08241988718509674,-90.0,3.3350566752687882e-09,-0.10103898495435715,0.05651303008198738,-0.01461791805922985
