frame,ped_height,sim_time,walker,ego,e_veloc,distance,walker_vel_ms,ego_vel_ms,ttc_less_than_200,walker_vel_mms,ego_vel_mms,TCC,TCC_threshold,w_location_x,w_location_y,w_location_z,e_location_x,e_location_y,e_location_z,w_rotation_pitch,w_rotation_yaw,w_rotation_roll,e_rotation_pitch,e_rotation_yaw,e_rotation_roll
0,1.8600000143051147,1,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.670117,30.942584991455078,0.0,14.908365923795978,False,0.0,0.014908365923795979,2080.0,500,85.31837463378906,13.049999237060547,1.1038998365402222,54.44731140136719,7.799999713897705,0.09761844575405121,0.15539363026618958,-89.99999237060547,0.0,-0.026583094149827957,-3.0517576306010596e-05,9.977728950616438e-06
1,1.8600000143051147,2,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.527958,30.704723358154297,0.0368499718606472,14.868877321929977,False,3.68499718606472e-05,0.014868877321929977,2060.0,500,85.31837463378906,13.049409866333008,1.1038998365402222,54.68521499633789,7.8000006675720215,0.09699920564889908,0.15539363026618958,-89.99999237060547,0.0,-0.03631611540913582,-9.155272709904239e-05,3.618732080212794e-05
2,1.8600000143051147,3,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.49257,30.46694564819336,0.0736999437212944,14.859047230514706,False,7.36999437212944e-05,0.014859047230514707,2040.0,500,85.31837463378906,13.04823112487793,1.1038998365402222,54.923030853271484,7.80000114440918,0.09633872658014297,0.15539363026618958,-89.99999237060547,0.0,-0.045079246163368225,-0.00018310546875,7.47904196032323e-05
3,1.8600000143051147,4,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.475415,30.229198455810547,0.1105499118566513,14.854281903716988,False,0.0001105499118566513,0.014854281903716987,2020.0,500,85.31837463378906,13.046462059020996,1.1038998365402222,55.16080093383789,7.800001621246338,0.09564437717199326,0.15539363026618958,-89.99999237060547,0.0,-0.053282301872968674,-0.0003356933011673391,0.00012228610285092145
4,1.8600000143051147,5,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.479279,29.991436004638672,0.1473998874425888,14.85535517104099,False,0.0001473998874425888,0.014855355171040991,2000.0,500,85.31837463378906,13.044103622436523,1.1038998365402222,55.39858627319336,7.800002098083496,0.09491787105798721,0.15539363026618958,-89.99999237060547,0.0,-0.06088430434465408,-0.00048828122089616954,0.00017545926675666124
5,1.8600000143051147,6,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.479978,29.753643035888672,0.1842498481273651,14.855549370166981,False,0.00018424984812736512,0.014855549370166981,1980.0,500,85.31837463378906,13.041155815124512,1.1038998365402222,55.63638687133789,7.800003528594971,0.09416137635707855,0.15539363026618958,-89.99999237060547,0.0,-0.0678715854883194,-0.000701904296875,0.00023137728567235172
6,1.8600000143051147,7,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.47962,29.51584243774414,0.2210998237133026,14.855450009152564,False,0.0002210998237133026,0.014855450009152565,1960.0,500,85.31837463378906,13.037617683410645,1.1038998365402222,55.87418746948242,7.800004005432129,0.09337753057479858,0.15539363026618958,-89.99999237060547,0.0,-0.07416219264268875,-0.0008850095910020173,0.00028762317379005253
7,1.8600000143051147,8,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.479733,29.278026580810547,0.2579497992992401,14.855481344908968,False,0.0002579497992992401,0.014855481344908968,1940.0,500,85.31837463378906,13.033491134643555,1.1038998365402222,56.111995697021484,7.800005912780762,0.09256888926029205,0.15539363026618958,-89.99999237060547,0.0,-0.07980392873287201,-0.0011291500413790345,0.0003423582238610834
8,1.8600000143051147,9,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.479801,29.04019546508789,0.2947997748851776,14.855500343544078,False,0.0002947997748851776,0.014855500343544078,1920.0,500,85.31837463378906,13.02877426147461,1.1038998365402222,56.34981155395508,7.799999237060547,0.09173820167779922,0.15539363026618958,-89.99999237060547,0.0,-0.08477630466222763,-0.0013732907827943563,0.000393827969674021
9,1.8600000143051147,10,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.479856,28.80234146118164,0.3316497206687927,14.855515582624877,False,0.0003316497206687927,0.014855515582624877,1900.0,500,85.31837463378906,13.023468017578125,1.1038998365402222,56.5876350402832,7.799990653991699,0.0908883661031723,0.15539363026618958,-89.99999237060547,0.0,-0.08911347389221191,-0.0016174315242096782,0.0004404232604429126
