frame,ped_height,sim_time,walker,ego,e_veloc,distance,walker_vel_ms,ego_vel_ms,ttc_less_than_200,walker_vel_mms,ego_vel_mms,TCC,TCC_threshold,w_location_x,w_location_y,w_location_z,e_location_x,e_location_y,e_location_z,w_rotation_pitch,w_rotation_yaw,w_rotation_roll,e_rotation_pitch,e_rotation_yaw,e_rotation_roll
10,1.8600000143051147,11,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.906188,18.55870819091797,0.3570556044578552,15.529496558074895,False,0.00035705560445785524,0.015529496558074894,1170.0,500,74.50808715820312,13.01857852935791,1.1038998365402222,56.023197174072266,7.79998254776001,0.08958442509174347,0.15539363026618958,-89.99999237060547,0.0,-0.09075954556465149,-0.0018005369929596782,0.0004639735852833837
11,1.8600000143051147,12,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.954684,18.30996322631836,0.3927611708641052,15.542967889271058,False,0.00039276117086410524,0.015542967889271057,1150.0,500,74.50808715820312,13.01229476928711,1.1038998365402222,56.27189636230469,7.7999749183654785,0.088688425719738,0.15539363026618958,-89.99999237060547,0.0,-0.09252173453569412,-0.002044677734375,0.0004975087358616292
12,1.8600000143051147,13,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.976652,18.061126708984375,0.4284667372703552,15.549069991762563,False,0.00042846673727035524,0.015549069991762563,1130.0,500,74.50808715820312,13.005438804626465,1.1038998365402222,56.52069091796875,7.799966812133789,0.08777980506420135,0.15539363026618958,-89.99999237060547,0.0,-0.09289740025997162,-0.0022888178937137127,0.0005242108600214124
13,1.8600000143051147,14,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.97755,17.812240600585938,0.4641723036766052,15.549319517520168,False,0.00046417230367660524,0.015549319517520168,1110.0,500,74.50808715820312,12.99801254272461,1.1038998365402222,56.76951599121094,7.7999587059021,0.0868648886680603,0.15539363026618958,-89.99999237060547,0.0,-0.091948002576828,-0.002532958984375,0.0005439302185550332
14,1.8600000143051147,15,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977571,17.563350677490234,0.4998778700828552,15.549325216713815,False,0.0004998778700828552,0.015549325216713815,1090.0,500,74.50808715820312,12.99001407623291,1.1038998365402222,57.018348693847656,7.799951076507568,0.08595069497823715,0.15539363026618958,-89.99999237060547,0.0,-0.08984430134296417,-0.0027770993765443563,0.0005563461454585195
15,1.8600000143051147,16,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977552,17.314434051513672,0.5355834364891052,15.549319971653354,False,0.0005355834364891052,0.015549319971653354,1080.0,500,74.50808715820312,12.9814453125,1.1038998365402222,57.26719284057617,7.799942970275879,0.08504287898540497,0.15539363026618958,-89.99999237060547,0.0,-0.08681853115558624,-0.0030212400015443563,0.0005615688278339803
16,1.8600000143051147,17,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.97754,17.06549835205078,0.5712890028953552,15.549316594917913,False,0.0005712890028953552,0.015549316594917914,1060.0,500,74.50808715820312,12.972304344177246,1.1038998365402222,57.51604461669922,7.799935340881348,0.08414661139249802,0.15539363026618958,-89.99999237060547,0.0,-0.082945816218853,-0.0032348630484193563,0.0005596650298684835
17,1.8600000143051147,18,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977525,16.81655502319336,0.6069945693016052,15.549312363604223,False,0.0006069945693016052,0.015549312363604222,1040.0,500,74.50808715820312,12.962592124938965,1.1038998365402222,57.76490020751953,7.799927234649658,0.08326652646064758,0.15539363026618958,-89.99999237060547,0.0,-0.07845837622880936,-0.0034484860952943563,0.000550993368960917
18,1.8600000143051147,19,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977507,16.56759262084961,0.6427000761032104,15.54930763150261,False,0.0006427000761032105,0.01554930763150261,1020.0,500,74.50808715820312,12.952309608459473,1.1038998365402222,58.013763427734375,7.799909591674805,0.08240566402673721,0.15539363026618958,-89.99999237060547,0.0,-0.07345867902040482,-0.003631591098383069,0.0005362494266591966
19,1.8600000143051147,20,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977489,16.318622589111328,0.6784056425094604,15.549302588342357,False,0.0006784056425094604,0.015549302588342357,1010.0,500,74.50808715820312,12.941454887390137,1.1038998365402222,58.262630462646484,7.799891948699951,0.08156787604093552,0.15539363026618958,-89.99999237060547,0.0,-0.0681106448173523,-0.0038146967999637127,0.0005158609128557146
20,1.8600000143051147,21,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977461,16.06963348388672,0.7141112089157104,15.549294591587442,False,0.0007141112089157105,0.015549294591587442,990.0,500,74.50808715820312,12.930028915405273,1.1038998365402222,58.51150131225586,7.799873352050781,0.08075473457574844,0.15539363026618958,-89.99999237060547,0.0,-0.06246890500187874,-0.003997802734375,0.000490439182613045
21,1.8600000143051147,22,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977439,15.82064437866211,0.7498167753219604,15.549288489256716,False,0.0007498167753219604,0.015549288489256716,970.0,500,74.50808715820312,12.918031692504883,1.1038998365402222,58.76036834716797,7.799855709075928,0.07996872067451477,0.15539363026618958,-89.99999237060547,0.0,-0.05673154816031456,-0.004150390159338713,0.00046037277206778526
22,1.8600000143051147,23,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977414,15.571636199951172,0.7855223417282104,15.549281651405865,False,0.0007855223417282105,0.015549281651405865,950.0,500,74.50808715820312,12.905463218688965,1.1038998365402222,59.00924301147461,7.799837589263916,0.0792103186249733,0.15539363026618958,-89.99999237060547,0.0,-0.05093954876065254,-0.004272460471838713,0.0004264441959094256
23,1.8600000143051147,24,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977394,15.322620391845703,0.8212279081344604,15.549276053099367,False,0.0008212279081344604,0.015549276053099368,940.0,500,74.50808715820312,12.89232349395752,1.1038998365402222,59.258113861083984,7.799818992614746,0.07848025858402252,0.15539363026618958,-89.99999237060547,0.0,-0.045168038457632065,-0.00439453125,0.00038947779103182256
24,1.8600000143051147,25,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977368,15.073604583740234,0.8569334745407104,15.5492688968478,False,0.0008569334745407105,0.015549268896847799,920.0,500,74.50808715820312,12.878612518310547,1.1038998365402222,59.506980895996094,7.799800872802734,0.0777793899178505,0.15539363026618958,-89.99999237060547,0.0,-0.039519473910331726,-0.004516601096838713,0.00035030709113925695
25,1.8600000143051147,26,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977344,14.824588775634766,0.8926390409469604,15.5492621743906,False,0.0008926390409469604,0.0155492621743906,900.0,500,74.50808715820312,12.864330291748047,1.1038998365402222,59.7558479309082,7.799782752990723,0.07710716128349304,0.15539363026618958,-89.99999237060547,0.0,-0.03405532240867615,-0.004577635787427425,0.0003094168205279857
26,1.8600000143051147,27,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977335,14.575553894042969,0.9283446073532104,15.549259743455945,False,0.0009283446073532105,0.015549259743455945,880.0,500,74.50808715820312,12.84947681427002,1.1038998365402222,60.00471496582031,7.799764156341553,0.07646320015192032,0.15539363026618958,-89.99999237060547,0.0,-0.028843887150287628,-0.004669188056141138,0.000267690367763862
27,1.8600000143051147,28,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977318,14.32651138305664,0.9640501737594604,15.54925495786265,False,0.0009640501737594604,0.01554925495786265,870.0,500,74.50808715820312,12.834052085876465,1.1038998365402222,60.253578186035156,7.799745082855225,0.07584655284881592,0.15539363026618958,-89.99999237060547,0.0,-0.023864679038524628,-0.004730224143713713,0.00022590042499359697
28,1.8600000143051147,29,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977299,14.077472686767578,0.9997557401657104,15.54924969933763,False,0.0009997557401657104,0.015549249699337629,850.0,500,74.50808715820312,12.818056106567383,1.1038998365402222,60.50243377685547,7.799726486206055,0.07525642216205597,0.15539363026618958,-89.99999237060547,0.0,-0.019261132925748825,-0.004760742653161287,0.00018418954277876765
29,1.8600000143051147,30,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977279,13.828426361083984,1.0354613065719604,15.549244040828333,False,0.0010354613065719604,0.015549244040828332,830.0,500,74.50808715820312,12.801488876342773,1.1038998365402222,60.75129318237305,7.799707412719727,0.07469123601913452,0.15539363026618958,-89.99999237060547,0.0,-0.014958113431930542,-0.004791259765625,0.00014353034202940762
30,1.8600000143051147,31,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.97727,13.57937240600586,1.0711668729782104,15.549241721999863,False,0.0010711668729782105,0.015549241721999863,820.0,500,74.50808715820312,12.784350395202637,1.1038998365402222,61.000144958496094,7.799688339233398,0.07415004819631577,0.15539363026618958,-89.99999237060547,0.0,-0.011017094366252422,-0.004821776878088713,0.00010448647662997246
31,1.8600000143051147,32,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977253,13.330310821533203,1.1068724393844604,15.549237027934907,False,0.0011068724393844605,0.015549237027934908,800.0,500,74.50808715820312,12.766640663146973,1.1038998365402222,61.24899673461914,7.7996697425842285,0.07363094389438629,0.15539363026618958,-89.99999237060547,0.0,-0.007417585235089064,-0.004821776878088713,6.715521158184856e-05
32,1.8600000143051147,33,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977238,13.081253051757812,1.1425780057907104,15.549232780537357,False,0.0011425780057907104,0.015549232780537357,780.0,500,74.50808715820312,12.748358726501465,1.1038998365402222,61.497840881347656,7.799650192260742,0.07313282042741776,0.15539363026618958,-89.99999237060547,0.0,-0.004214226268231869,-0.004821776878088713,3.218375059077516e-05
33,1.8600000143051147,34,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977224,12.832183837890625,1.1782835721969604,15.54922898675756,False,0.0011782835721969604,0.015549228986757561,770.0,500,74.50808715820312,12.729506492614746,1.1038998365402222,61.74668502807617,7.799631118774414,0.07265373319387436,0.15539363026618958,-89.99999237060547,0.0,-0.001372867962345481,-0.004791259299963713,0.0
34,1.8600000143051147,35,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977205,12.583110809326172,1.2139891386032104,15.549223698482685,False,0.0012139891386032105,0.015549223698482684,750.0,500,74.50808715820312,12.7100830078125,1.1038998365402222,61.995521545410156,7.799611568450928,0.07219203561544418,0.15539363026618958,-89.99999237060547,0.0,0.0011064906138926744,-0.004791259299963713,-3.0517576306010596e-05
35,1.8600000143051147,36,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977194,12.334037780761719,1.2496947050094604,15.54922069329771,False,0.0012496947050094605,0.015549220693297712,730.0,500,74.50808715820312,12.69008731842041,1.1038998365402222,62.244354248046875,7.799592018127441,0.07174605876207352,0.15539363026618958,-89.99999237060547,0.0,0.0032375094015151262,-0.0047607421875,-6.103515261202119e-05
36,1.8600000143051147,37,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977185,12.084949493408203,1.285400152206421,15.549218044688843,False,0.001285400152206421,0.015549218044688843,720.0,500,74.50808715820312,12.66952133178711,1.1038998365402222,62.493186950683594,7.799572467803955,0.071314238011837,0.15539363026618958,-89.99999237060547,0.0,0.005033849272876978,-0.004730224143713713,-9.1552734375e-05
37,1.8600000143051147,38,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977177,11.835861206054688,1.321105718612671,15.54921571602512,False,0.0013211057186126708,0.015549215716025121,700.0,500,74.50808715820312,12.648383140563965,1.1038998365402222,62.74201583862305,7.799552917480469,0.07089507579803467,0.15539363026618958,-89.99999237060547,0.0,0.006502339616417885,-0.004669188987463713,-9.1552734375e-05
38,1.8600000143051147,39,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977166,11.586769104003906,1.356811285018921,15.549212729136766,False,0.0013568112850189209,0.015549212729136766,690.0,500,74.50808715820312,12.62667465209961,1.1038998365402222,62.99083709716797,7.799533367156982,0.07048679143190384,0.15539363026618958,-89.99999237060547,0.0,0.00767713226377964,-0.004638671409338713,-0.00012207030522404239
39,1.8600000143051147,40,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977156,11.337669372558594,1.392516851425171,15.549210011113873,False,0.001392516851425171,0.015549210011113873,670.0,500,74.50808715820312,12.60439395904541,1.1038998365402222,63.239662170410156,7.799513339996338,0.07008808106184006,0.15539363026618958,-89.99999237060547,0.0,0.008571887388825417,-0.004608154296875,-0.00012207030522404239
40,1.8600000143051147,41,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977151,11.088565826416016,1.428222417831421,15.549208483690247,False,0.001428222417831421,0.015549208483690248,650.0,500,74.50808715820312,12.58154296875,1.1038998365402222,63.48847961425781,7.799493789672852,0.06969761103391647,0.15539363026618958,-89.99999237060547,0.0,0.009207094088196754,-0.004547119140625,-0.00015258787607308477
41,1.8600000143051147,42,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977139,10.839454650878906,1.463927984237671,15.549205267350432,False,0.0014639279842376708,0.015549205267350432,640.0,500,74.50808715820312,12.558119773864746,1.1038998365402222,63.73729705810547,7.799473762512207,0.06931404024362564,0.15539363026618958,-89.99999237060547,0.0,0.009623736143112183,-0.004516601096838713,-0.00015258786152116954
42,1.8600000143051147,43,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977131,10.590324401855469,1.499633550643921,15.549203183949158,False,0.0014996335506439209,0.015549203183949159,620.0,500,74.50808715820312,12.534125328063965,1.1038998365402222,63.98611831665039,7.799454212188721,0.06893634796142578,0.15539363026618958,-89.99999237060547,0.0,0.009814981371164322,-0.004455565940588713,-0.00015258787607308477
43,1.8600000143051147,44,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977128,10.341209411621094,1.510009527206421,15.549202227826807,False,0.001510009527206421,0.015549202227826808,610.0,500,74.50808715820312,12.509965896606445,1.1038998365402222,64.23493194580078,7.799434185028076,0.06856323033571243,0.15539363026618958,-89.99999237060547,0.0,0.009814981371164322,-0.004455565940588713,-0.00015258787607308477
44,1.8600000143051147,45,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977125,10.092094421386719,1.510009527206421,15.549201424077438,False,0.001510009527206421,0.015549201424077438,590.0,500,74.50808715820312,12.48580551147461,1.1038998365402222,64.4837417602539,7.799413681030273,0.06819385290145874,0.15539363026618958,-89.99999237060547,0.0,0.009678377769887447,-0.004364013206213713,-0.00015258787607308477
45,1.8600000143051147,46,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977123,9.842979431152344,1.510009527206421,15.549200725108667,False,0.001510009527206421,0.015549200725108667,580.0,500,74.50808715820312,12.461645126342773,1.1038998365402222,64.73255157470703,7.799394130706787,0.06782741099596024,0.15539363026618958,-89.99999237060547,0.0,0.009384679608047009,-0.004302978049963713,-0.00015258787607308477
46,1.8600000143051147,47,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.97712,9.593864440917969,1.510009527206421,15.549200138429846,False,0.001510009527206421,0.015549200138429847,560.0,500,74.50808715820312,12.437484741210938,1.1038998365402222,64.98136138916016,7.799374103546143,0.06746295839548111,0.15539363026618958,-89.99999237060547,0.0,0.00896803755313158,-0.004272460471838713,-0.00015258787607308477
47,1.8600000143051147,48,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977119,9.344749450683594,1.510009527206421,15.549199645390544,False,0.001510009527206421,0.015549199645390544,550.0,500,74.50808715820312,12.413325309753418,1.1038998365402222,65.23017120361328,7.799354076385498,0.06709995120763779,0.15539363026618958,-89.99999237060547,0.0,0.008462604135274887,-0.004211425315588713,-0.00015258787607308477
48,1.8600000143051147,49,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977117,9.095626831054688,1.510009527206421,15.54919921884958,False,0.001510009527206421,0.01554919921884958,530.0,500,74.50808715820312,12.389164924621582,1.1038998365402222,65.4789810180664,7.799334526062012,0.06673793494701385,0.15539363026618958,-89.99999237060547,0.0,0.00786837749183178,-0.004180908203125,-0.00015258787607308477
49,1.8600000143051147,50,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977116,8.846527099609375,1.510009527206421,15.54919885338729,False,0.001510009527206421,0.01554919885338729,520.0,500,74.50808715820312,12.365004539489746,1.1038998365402222,65.727783203125,7.799314498901367,0.06637626141309738,0.15539363026618958,-89.99999237060547,0.0,0.0072195096872746944,-0.004150390159338713,-0.00012207030522404239
50,1.8600000143051147,51,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.977115,8.597412109375,1.510009527206421,15.549198524689517,False,0.001510009527206421,0.015549198524689518,500.0,500,74.50808715820312,12.34084415435791,1.1038998365402222,65.97659301757812,7.799294948577881,0.06601452082395554,0.15539363026618958,-89.99999237060547,0.0,0.006529660429805517,-0.004089355003088713,-0.00012207030522404239
51,1.8600000143051147,52,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.681727,8.349609375,1.510009527206421,15.46714635532912,False,0.001510009527206421,0.01546714635532912,490.0,500,74.50808715820312,12.31668472290039,1.0970875024795532,66.22408294677734,7.799274921417236,0.06565207988023758,0.15539363026618958,-89.99999237060547,0.0,0.00586030213162303,-0.004058837424963713,-0.00012207030522404239
52,1.8600000143051147,53,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.381429,8.1031494140625,1.510009527206421,15.383730414274075,False,0.001510009527206421,0.015383730414274075,480.0,500,74.50808715820312,12.292524337768555,1.0885816812515259,66.47024536132812,7.799254417419434,0.06528861820697784,0.15539363026618958,-89.99999237060547,0.0,0.00523875467479229,-0.0040283203125,-9.1552734375e-05
53,1.8600000143051147,54,walker.pedestrian.0004,vehicle.nissan.patrol_2021,55.081074,7.858009338378906,1.510009527206421,15.300298227059432,False,0.001510009527206421,0.015300298227059432,470.0,500,74.50808715820312,12.268363952636719,1.0760226249694824,66.71508026123047,7.799234867095947,0.06492458283901215,0.15539363026618958,-89.99999237060547,0.0,0.004665018990635872,-0.003997802268713713,-9.1552734375e-05
54,1.8600000143051147,55,walker.pedestrian.0004,vehicle.nissan.patrol_2021,54.780649,7.614250183105469,1.510009527206421,15.216846925698968,False,0.001510009527206421,0.015216846925698968,460.0,500,74.50808715820312,12.244203567504883,1.0583399534225464,66.95854187011719,7.799214839935303,0.06456008553504944,0.15539363026618958,-89.99999237060547,0.0,0.0041459244675934315,-0.003997802268713713,-9.1552734375e-05
55,1.8600000143051147,56,walker.pedestrian.0004,vehicle.nissan.patrol_2021,54.480221,7.371833801269531,1.510009527206421,15.133394633526144,False,0.001510009527206421,0.015133394633526144,440.0,500,74.50808715820312,12.220044136047363,1.0235099792480469,67.20064544677734,7.799195289611816,0.06419536471366882,0.15539363026618958,-89.99999237060547,0.0,0.0036746414843946695,-0.00396728515625,-6.103515261202119e-05
56,1.8600000143051147,57,walker.pedestrian.0004,vehicle.nissan.patrol_2021,54.179847,7.1307525634765625,1.510009527206421,15.049957563016923,False,0.001510009527206421,0.015049957563016922,430.0,500,74.50808715820312,12.195883750915527,0.9916120171546936,67.44142150878906,7.799175262451172,0.06383056193590164,0.15539363026618958,-89.99999237060547,0.0,0.0032580001279711723,-0.003936767112463713,-6.103515261202119e-05
57,1.8600000143051147,58,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.879429,6.890998840332031,1.510009527206421,14.966508056636664,False,0.001510009527206421,0.014966508056636664,420.0,500,74.50808715820312,12.171723365783691,0.9514999985694885,67.68087005615234,7.7991557121276855,0.06346603482961655,0.15539363026618958,-89.99999237060547,0.0,0.0028960001654922962,-0.003936767112463713,-6.103515261202119e-05
58,1.8600000143051147,59,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.579066,6.6525726318359375,1.510009527206421,14.883073769563774,False,0.001510009527206421,0.014883073769563774,410.0,500,74.50808715820312,12.147562980651855,0.9514999985694885,67.91899108886719,7.799136161804199,0.06310191750526428,0.15539363026618958,-89.99999237060547,0.0,0.002574981190264225,-0.0039062497671693563,-3.0517576306010596e-05
59,1.8600000143051147,60,walker.pedestrian.0004,vehicle.nissan.patrol_2021,53.278633,6.41546630859375,1.510009527206421,14.799620381094378,False,0.001510009527206421,0.014799620381094378,390.0,500,74.50808715820312,12.12340259552002,0.9514999985694885,68.1557846069336,7.799116134643555,0.06273838132619858,0.15539363026618958,-89.99999237060547,0.0,0.0023086038418114185,-0.0039062497671693563,-3.0517576306010596e-05
60,1.8600000143051147,61,walker.pedestrian.0004,vehicle.nissan.patrol_2021,52.978204,6.179695129394531,1.510009527206421,14.716167909870265,False,0.001510009527206421,0.014716167909870265,380.0,500,74.50808715820312,12.0992431640625,0.9514999985694885,68.39125061035156,7.799096584320068,0.06237567588686943,0.15539363026618958,-89.99999237060547,0.0,0.002090037800371647,-0.003875732421875,-3.0517576306010596e-05
61,1.8600000143051147,62,walker.pedestrian.0004,vehicle.nissan.patrol_2021,52.677841,5.9452362060546875,1.510009527206421,14.632733527319807,False,0.001510009527206421,0.014632733527319808,370.0,500,74.50808715820312,12.075082778930664,0.9514999985694885,68.62539672851562,7.799077033996582,0.06201404333114624,0.15539363026618958,-89.99999237060547,0.0,0.001912452862598002,-0.003875732421875,0.0
62,1.8600000143051147,63,walker.pedestrian.0004,vehicle.nissan.patrol_2021,52.377418,5.712120056152344,1.510009527206421,14.54928291000318,False,0.001510009527206421,0.01454928291000318,360.0,500,74.50808715820312,12.050922393798828,0.9514999985694885,68.85820007324219,7.7990570068359375,0.0616537444293499,0.15539363026618958,-89.99999237060547,0.0,0.0017758491449058056,-0.003875732421875,0.0
63,1.8600000143051147,64,walker.pedestrian.0004,vehicle.nissan.patrol_2021,52.077055,5.4803314208984375,1.510009527206421,14.465848478195104,False,0.001510009527206421,0.014465848478195105,340.0,500,74.50808715820312,12.026762008666992,0.9514999985694885,69.08968353271484,7.799037456512451,0.06129489839076996,0.15539363026618958,-89.99999237060547,0.0,0.0017758491449058056,-0.003875732421875,0.0
64,1.8600000143051147,65,walker.pedestrian.0004,vehicle.nissan.patrol_2021,51.776625,5.249870300292969,1.510009527206421,14.382395839956065,False,0.001510009527206421,0.014382395839956064,330.0,500,74.50808715820312,12.002602577209473,0.9514999985694885,69.31983947753906,7.799017906188965,0.06093795597553253,0.15539363026618958,-89.99999237060547,0.0,0.0016187547007575631,-0.0038452146109193563,9.056889211933594e-06
65,1.8600000143051147,66,walker.pedestrian.0004,vehicle.nissan.patrol_2021,51.476203,5.020782470703125,1.510009527206421,14.298945213736786,False,0.001510009527206421,0.014298945213736786,320.0,500,74.50808715820312,11.978442192077637,0.9514999985694885,69.54861450195312,7.7989983558654785,0.06058235093951225,0.15539363026618958,-89.99999237060547,0.0,0.0016187547007575631,-0.0038452146109193563,9.056889211933594e-06
66,1.8600000143051147,67,walker.pedestrian.0004,vehicle.nissan.patrol_2021,51.175835,4.7930450439453125,1.510009527206421,14.215509752432629,False,0.001510009527206421,0.01421550975243263,300.0,500,74.50808715820312,11.9542818069458,0.9514999985694885,69.77603912353516,7.798978805541992,0.06022884324193001,0.15539363026618958,-89.99999237060547,0.0,0.0016187547007575631,-0.0038452146109193563,9.056889211933594e-06
67,1.8600000143051147,68,walker.pedestrian.0004,vehicle.nissan.patrol_2021,50.875409,4.566650390625,1.510009527206421,14.13205808069716,False,0.001510009527206421,0.01413205808069716,290.0,500,74.50808715820312,11.930121421813965,0.9514999985694885,70.00212860107422,7.798959255218506,0.05987728014588356,0.15539363026618958,-89.99999237060547,0.0,0.0016187547007575631,-0.0038452146109193563,9.056889211933594e-06
