frame,ped_height,sim_time,walker,ego,e_veloc,distance,walker_vel_ms,ego_vel_ms,ttc_less_than_200,walker_vel_mms,ego_vel_mms,TCC,TCC_threshold,w_location_x,w_location_y,w_location_z,e_location_x,e_location_y,e_location_z,w_rotation_pitch,w_rotation_yaw,w_rotation_roll,e_rotation_pitch,e_rotation_yaw,e_rotation_roll
12,1.8600000143051147,13,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461727,44.125732421875,0.7708739042282104,12.628257624114168,False,0.0007708739042282105,0.012628257624114169,3290.0,500,106.63703155517578,12.969828605651855,1.1038999557495117,62.57868194580078,7.799999713897705,0.09039413183927536,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-0.002288113348186016,2.2270622845876886e-10,1.6784131730673835e-05
13,1.8600000143051147,14,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461718,43.923545837402344,0.8351134061813354,12.628255085709267,False,0.0008351134061813355,0.012628255085709266,3260.0,500,106.63703155517578,12.956466674804688,1.1038999557495117,62.78071594238281,7.799999713897705,0.08983439952135086,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-0.001857811352238059,3.111818858148041e-10,1.7905163986142725e-05
14,1.8600000143051147,15,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461709,43.72133255004883,0.8993529081344604,12.628252578839284,False,0.0008993529081344605,0.012628252578839283,3230.0,500,106.63703155517578,12.94207763671875,1.1038999557495117,62.98275375366211,7.799999713897705,0.08927982300519943,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-0.0014684905763715506,4.07365807753024e-10,1.8891052604885772e-05
15,1.8600000143051147,16,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461701,43.51911544799805,0.9635924100875854,12.628250143143942,False,0.0009635924100875854,0.012628250143143942,3200.0,500,106.63703155517578,12.92665958404541,1.1038999557495117,63.184783935546875,7.799999713897705,0.08873027563095093,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-0.001126981107518077,5.095086019757389e-10,1.9813523977063596e-05
16,1.8600000143051147,17,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461692,43.31687927246094,1.0278319120407104,12.628247803798896,False,0.0010278319120407104,0.012628247803798896,3170.0,500,106.63703155517578,12.9102144241333,1.1038999557495117,63.38682174682617,7.799999713897705,0.08818553388118744,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-0.0007923019002191722,6.168074939694179e-10,2.0603860320989043e-05
17,1.8600000143051147,18,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461684,43.11463165283203,1.0920714139938354,12.628245499397375,False,0.0010920714139938355,0.012628245499397374,3140.0,500,106.63703155517578,12.892741203308105,1.1038999557495117,63.5888557434082,7.799999713897705,0.08764571696519852,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-0.0004917735932394862,7.277972668973121e-10,2.1249155906843953e-05
18,1.8600000143051147,19,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461676,42.91237258911133,1.1563109159469604,12.628243256966604,False,0.0011563109159469604,0.012628243256966603,3110.0,500,106.63703155517578,12.87424087524414,1.1038999557495117,63.79088592529297,7.799999713897705,0.08711055666208267,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-0.00021856604143977165,8.412150975800614e-10,2.1860892957192846e-05
19,1.8600000143051147,20,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461668,42.7100830078125,1.2205504179000854,12.628241079517554,False,0.0012205504179000853,0.012628241079517554,3080.0,500,106.63703155517578,12.854711532592773,1.1038999557495117,63.992923736572266,7.799999713897705,0.08658004552125931,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,2.7320755179971457e-05,9.565289671442656e-10,2.2368614736478776e-05
20,1.8600000143051147,21,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.46166,42.507789611816406,1.284789800643921,12.628238955741967,False,0.001284789800643921,0.012628238955741966,3060.0,500,106.63703155517578,12.834155082702637,1.1038999557495117,64.19495391845703,7.799999713897705,0.08605384826660156,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.00023222641902975738,1.0729964694533578e-09,2.2816278942627832e-05
21,1.8600000143051147,22,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461653,42.30548095703125,1.349029302597046,12.628236899875455,False,0.0013490293025970458,0.012628236899875455,3030.0,500,106.63703155517578,12.812570571899414,1.1007670164108276,64.39698791503906,7.799999713897705,0.08553184568881989,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.00041664153104647994,1.190025189501398e-09,2.3167867766460404e-05
22,1.8600000143051147,23,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461646,42.1031494140625,1.413268804550171,12.62823489141871,False,0.001413268804550171,0.01262823489141871,3000.0,500,106.63703155517578,12.789958000183105,1.0951117277145386,64.5990219116211,7.799999713897705,0.08501384407281876,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0005669056554324925,1.3072054549922996e-09,2.3464090190827847e-05
23,1.8600000143051147,24,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461639,41.90080261230469,1.477508306503296,12.628232941321754,False,0.0014775083065032958,0.012628232941321753,2970.0,500,106.63703155517578,12.766318321228027,1.0858086347579956,64.80105590820312,7.799999713897705,0.08449985086917877,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0006898490828461945,1.4242900192584784e-09,2.371054324612487e-05
24,1.8600000143051147,25,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461632,41.698455810546875,1.541747808456421,12.62823104590425,False,0.001541747808456421,0.012628231045904251,2940.0,500,106.63703155517578,12.741650581359863,1.0717382431030273,65.00308227539062,7.799999713897705,0.08398982882499695,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0007923019002191722,1.5408360143354116e-09,2.3851749574532732e-05
25,1.8600000143051147,26,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461625,41.49608612060547,1.605987310409546,12.628229194125371,False,0.0016059873104095458,0.012628229194125372,2920.0,500,106.63703155517578,12.715954780578613,1.0508571863174438,65.20511627197266,7.799999713897705,0.08348353952169418,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0007923019002191722,1.5408360143354116e-09,2.3851749574532732e-05
26,1.8600000143051147,27,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461619,41.293701171875,1.670226812362671,12.628227462898433,False,0.001670226812362671,0.012628227462898434,2890.0,500,106.63703155517578,12.689230918884277,1.011961817741394,65.40715026855469,7.799999713897705,0.08298076689243317,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0009289056761190295,1.7725320100581143e-09,2.4060844225459732e-05
27,1.8600000143051147,28,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461612,41.09130096435547,1.734466314315796,12.628225627206625,False,0.0017344663143157959,0.012628225627206625,2860.0,500,106.63703155517578,12.661478996276855,0.9651457667350769,65.60918426513672,7.799999713897705,0.08248172700405121,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0009289056761190295,1.7725320100581143e-09,2.4060844225459732e-05
28,1.8600000143051147,29,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461606,40.888885498046875,1.798705816268921,12.628223932152057,False,0.001798705816268921,0.012628223932152058,2830.0,500,106.63703155517578,12.632699966430664,0.9514999389648438,65.81121063232422,7.799999713897705,0.08198589086532593,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0009289056761190295,1.7725320100581143e-09,2.4060844225459732e-05
29,1.8600000143051147,30,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.4616,40.68644714355469,1.862945318222046,12.628222268169672,False,0.001862945318222046,0.012628222268169672,2810.0,500,106.63703155517578,12.602892875671387,0.9514999389648438,66.01324462890625,7.799999713897705,0.08149345219135284,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0009289056761190295,1.7725320100581143e-09,2.4060844225459732e-05
30,1.8600000143051147,31,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461594,40.48400115966797,1.927184820175171,12.628220620099485,False,0.0019271848201751708,0.012628220620099485,2780.0,500,106.63703155517578,12.572057723999023,0.9514999389648438,66.21527862548828,7.799999713897705,0.08100410550832748,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0009289056761190295,1.7725320100581143e-09,2.4060844225459732e-05
31,1.8600000143051147,32,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461588,40.28154754638672,1.991424322128296,12.628218992620436,False,0.0019914243221282957,0.012628218992620436,2760.0,500,106.63703155517578,12.54019546508789,0.9514999389648438,66.41730499267578,7.799999713897705,0.08051799237728119,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0009289056761190295,1.7725320100581143e-09,2.4060844225459732e-05
32,1.8600000143051147,33,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461583,40.079078674316406,2.055663824081421,12.628217387781776,False,0.002055663824081421,0.012628217387781776,2730.0,500,106.63703155517578,12.507304191589355,0.9514999389648438,66.61933135986328,7.799999713897705,0.08003509044647217,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0009289056761190295,1.7725320100581143e-09,2.4060844225459732e-05
33,1.8600000143051147,34,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461577,39.87657928466797,2.119903326034546,12.628215804490162,False,0.002119903326034546,0.012628215804490162,2700.0,500,106.63703155517578,12.47338581085205,0.9514999389648438,66.82136535644531,7.799999713897705,0.07955539226531982,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0009289056761190295,1.7725320100581143e-09,2.4060844225459732e-05
34,1.8600000143051147,35,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461571,39.674072265625,2.184142827987671,12.628214239772904,False,0.002184142827987671,0.012628214239772903,2680.0,500,106.63703155517578,12.43843936920166,0.9514999389648438,67.02339935302734,7.799999713897705,0.07907871156930923,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0009289056761190295,1.7725320100581143e-09,2.4060844225459732e-05
35,1.8600000143051147,36,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461566,39.47154998779297,2.248382329940796,12.628212698845998,False,0.0022483823299407958,0.012628212698845998,2650.0,500,106.63703155517578,12.4024658203125,0.9514999389648438,67.22542572021484,7.799999713897705,0.0786052718758583,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0007854716968722641,2.7930080470639496e-09,2.3820064598112367e-05
36,1.8600000143051147,37,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461561,39.269012451171875,2.312621831893921,12.628211294012527,False,0.002312621831893921,0.012628211294012526,2630.0,500,106.63703155517578,12.365463256835938,0.9514999389648438,67.42745971679688,7.799999713897705,0.07813430577516556,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0007854716968722641,2.7930080470639496e-09,2.3820064598112367e-05
37,1.8600000143051147,38,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461555,39.066444396972656,2.376861333847046,12.62820978171441,False,0.002376861333847046,0.01262820978171441,2600.0,500,106.63703155517578,12.327433586120605,0.9514999389648438,67.6294937133789,7.799999713897705,0.07766631990671158,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0006693585310131311,3.017848415609592e-09,2.370849506405648e-05
38,1.8600000143051147,39,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.46155,38.86388397216797,2.441100835800171,12.628208391406982,False,0.0024411008358001707,0.012628208391406982,2580.0,500,106.63703155517578,12.288375854492188,0.9514999389648438,67.8315200805664,7.799999713897705,0.07720088958740234,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0006693585310131311,3.017848415609592e-09,2.370849506405648e-05
39,1.8600000143051147,40,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461545,38.661293029785156,2.505340337753296,12.628206919710014,False,0.002505340337753296,0.012628206919710014,2550.0,500,106.63703155517578,12.248291015625,0.9514999389648438,68.03355407714844,7.799999713897705,0.07673850655555725,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0005464151035994291,3.2426297202903243e-09,2.3535219952464104e-05
40,1.8600000143051147,41,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.46154,38.45869445800781,2.569579601287842,12.628205564192823,False,0.002569579601287842,0.012628205564192823,2530.0,500,106.63703155517578,12.20717716217041,0.9514999389648438,68.23558807373047,7.799999713897705,0.07627849280834198,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0005464151035994291,3.2426297202903243e-09,2.3535219952464104e-05
41,1.8600000143051147,42,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461535,38.25608825683594,2.633819103240967,12.628204128088282,False,0.002633819103240967,0.012628204128088282,2510.0,500,106.63703155517578,12.16503620147705,0.9514999389648438,68.43761444091797,7.799999713897705,0.07582149654626846,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0004234717052895576,3.4678317994973895e-09,2.3360620616585948e-05
42,1.8600000143051147,43,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.46153,38.05345916748047,2.698058605194092,12.628202812242243,False,0.0026980586051940916,0.012628202812242244,2480.0,500,106.63703155517578,12.121867179870605,0.9514999389648438,68.63964080810547,7.799999713897705,0.07536701112985611,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0004234717052895576,3.4678317994973895e-09,2.3360620616585948e-05
43,1.8600000143051147,44,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461525,37.85082244873047,2.720031261444092,12.628201411456686,False,0.002720031261444092,0.012628201411456687,2470.0,500,106.63703155517578,12.078347206115723,0.9514999389648438,68.8416748046875,7.799999713897705,0.07491550594568253,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.00031418868456967175,3.693586769770718e-09,2.319180748600047e-05
44,1.8600000143051147,45,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.46152,37.648193359375,2.720031261444092,12.628200111421616,False,0.002720031261444092,0.012628200111421616,2450.0,500,106.63703155517578,12.034826278686523,0.9514999389648438,69.043701171875,7.799999713897705,0.07446639984846115,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.00031418868456967175,3.693586769770718e-09,2.319180748600047e-05
45,1.8600000143051147,46,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461515,37.445556640625,2.720031261444092,12.628198737632657,False,0.002720031261444092,0.012628198737632657,2440.0,500,106.63703155517578,11.99130630493164,0.9514999389648438,69.24573516845703,7.799999713897705,0.07401992380619049,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.00031418868456967175,3.693586769770718e-09,2.319180748600047e-05
46,1.8600000143051147,47,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461511,37.24291229248047,2.720031261444092,12.628197389155124,False,0.002720031261444092,0.012628197389155124,2430.0,500,106.63703155517578,11.947785377502441,0.9514999389648438,69.44776916503906,7.799999713897705,0.0735764279961586,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0001707547198748216,4.0333341111420395e-09,2.3059807062963955e-05
47,1.8600000143051147,48,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461506,37.040283203125,2.720031261444092,12.628196169737839,False,0.002720031261444092,0.01262819616973784,2410.0,500,106.63703155517578,11.904264450073242,0.9514999389648438,69.64979553222656,7.799999713897705,0.07313521951436996,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0001707547198748216,4.0333341111420395e-09,2.3059807062963955e-05
48,1.8600000143051147,49,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461501,36.837646484375,2.720031261444092,12.628194846902352,False,0.002720031261444092,0.012628194846902351,2400.0,500,106.63703155517578,11.86074447631836,0.9514999389648438,69.8518295288086,7.799999713897705,0.0726967602968216,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,0.0001707547198748216,4.0333341111420395e-09,2.3059807062963955e-05
49,1.8600000143051147,50,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461497,36.63500213623047,2.720031261444092,12.628193539068604,False,0.002720031261444092,0.012628193539068605,2390.0,500,106.63703155517578,11.81722354888916,0.9514999389648438,70.05386352539062,7.799999713897705,0.07226100564002991,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,5.464151035994291e-05,4.374188566913517e-09,2.2991609512246214e-05
50,1.8600000143051147,51,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461492,36.432373046875,2.720031261444092,12.628192345605612,False,0.002720031261444092,0.012628192345605612,2370.0,500,106.63703155517578,11.773703575134277,0.9514999389648438,70.25588989257812,7.799999713897705,0.07182762026786804,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,5.464151035994291e-05,4.374188566913517e-09,2.2991609512246214e-05
51,1.8600000143051147,52,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461488,36.22972869873047,2.720031261444092,12.628191075476915,False,0.002720031261444092,0.012628191075476915,2360.0,500,106.63703155517578,11.730182647705078,0.9514999389648438,70.45792388916016,7.799999713897705,0.07139705866575241,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,5.464151035994291e-05,4.374188566913517e-09,2.2991609512246214e-05
52,1.8600000143051147,53,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461483,36.02709197998047,2.720031261444092,12.628189819234484,False,0.002720031261444092,0.012628189819234484,2350.0,500,106.63703155517578,11.686662673950195,0.9514999389648438,70.65995788574219,7.799999713897705,0.07096923887729645,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,5.464151035994291e-05,4.374188566913517e-09,2.2991609512246214e-05
53,1.8600000143051147,54,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461479,35.824462890625,2.720031261444092,12.62818857663568,False,0.002720031261444092,0.012628188576635679,2330.0,500,106.63703155517578,11.643141746520996,0.9514999389648438,70.86198425292969,7.799999713897705,0.07054401189088821,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,5.464151035994291e-05,4.374188566913517e-09,2.2991609512246214e-05
54,1.8600000143051147,55,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461474,35.62183380126953,2.720031261444092,12.628187354455294,False,0.002720031261444092,0.012628187354455294,2320.0,500,106.63703155517578,11.599621772766113,0.9514999389648438,71.06401062011719,7.799999713897705,0.07012153416872025,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-6.147169915493578e-05,4.94421348307128e-09,2.2954058294999413e-05
55,1.8600000143051147,56,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.46147,35.41919708251953,2.720031261444092,12.628186230718436,False,0.002720031261444092,0.012628186230718435,2310.0,500,106.63703155517578,11.556100845336914,0.9514999389648438,71.26604461669922,7.799999713897705,0.06970130652189255,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-6.147169915493578e-05,4.94421348307128e-09,2.2954058294999413e-05
56,1.8600000143051147,57,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461466,35.21656036376953,2.720031261444092,12.628185037490042,False,0.002720031261444092,0.01262818503749004,2290.0,500,106.63703155517578,11.512579917907715,0.9514999389648438,71.46807098388672,7.799999713897705,0.06928375363349915,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-6.147169915493578e-05,4.94421348307128e-09,2.2954058294999413e-05
57,1.8600000143051147,58,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461462,35.01392364501953,2.720031261444092,12.628183854423765,False,0.002720031261444092,0.012628183854423766,2280.0,500,106.63703155517578,11.469059944152832,0.9514999389648438,71.67010498046875,7.799999713897705,0.06886878609657288,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-6.147169915493578e-05,4.94421348307128e-09,2.2954058294999413e-05
58,1.8600000143051147,59,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461458,34.81128692626953,2.720031261444092,12.628182690472629,False,0.002720031261444092,0.012628182690472629,2270.0,500,106.63703155517578,11.425539016723633,0.9514999389648438,71.87213897705078,7.799999713897705,0.06845645606517792,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-6.147169915493578e-05,4.94421348307128e-09,2.2954058294999413e-05
59,1.8600000143051147,60,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461454,34.60865020751953,2.720031261444092,12.628181537817772,False,0.002720031261444092,0.012628181537817772,2250.0,500,106.63703155517578,11.38201904296875,0.9514999389648438,72.07416534423828,7.799999713897705,0.0680466815829277,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-6.147169915493578e-05,4.94421348307128e-09,2.2954058294999413e-05
60,1.8600000143051147,61,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461449,34.40601348876953,2.720031261444092,12.628180401156632,False,0.002720031261444092,0.012628180401156631,2240.0,500,106.63703155517578,11.33849811553955,0.9514999389648438,72.27619934082031,7.799999713897705,0.06763949990272522,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-6.147169915493578e-05,4.94421348307128e-09,2.2954058294999413e-05
61,1.8600000143051147,62,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461445,34.203369140625,2.720031261444092,12.628179281127691,False,0.002720031261444092,0.01262817928112769,2230.0,500,106.63703155517578,11.294978141784668,0.9514999389648438,72.47823333740234,7.799999713897705,0.06723495572805405,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-6.147169915493578e-05,4.94421348307128e-09,2.2954058294999413e-05
62,1.8600000143051147,63,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461441,34.00074005126953,2.720031261444092,12.628178171172316,False,0.002720031261444092,0.012628178171172316,2220.0,500,106.63703155517578,11.251457214355469,0.9514999389648438,72.68025970458984,7.799999713897705,0.06683288514614105,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-6.147169915493578e-05,4.94421348307128e-09,2.2954058294999413e-05
63,1.8600000143051147,64,walker.pedestrian.0004,vehicle.nissan.patrol_2021,45.461437,33.79810333251953,2.720031261444092,12.628177081117657,False,0.002720031261444092,0.012628177081117657,2200.0,500,106.63703155517578,11.20793628692627,0.9514999389648438,72.88229370117188,7.799999713897705,0.06643344461917877,-0.00033467926550656557,-89.99999237060547,1.3027551259980896e-11,-6.147169915493578e-05,4.94421348307128e-09,2.2954058294999413e-05
